      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ      Stamp2     Quat2_1     Quat2_2     Quat2_3     Quat2_4      Acc2_X      Acc2_Y      Acc2_Z          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9         A10         A11         A12         A13         A14 
        1075          16          32      18.305     3000.10    0.616227   -0.279823    0.645828   -0.353368    -0.97888     0.11581    -0.00657     2996.98   -0.330800   -0.434817    0.516611   -0.659256    -0.26634     0.96218    -0.12153        2.29        2.71        2.63        3.12        2.99        2.92        2.66        3.79        3.28        3.85        3.99        3.87        3.92        3.75        3.77
        1076          16          32      18.356     3000.16    0.616241   -0.280539    0.645897   -0.352651    -0.97635     0.10400    -0.00807     2997.04   -0.309797   -0.426003    0.527252   -0.666748    -0.23446     0.96099    -0.09722        2.29        2.71        2.63        3.13        2.99        2.92        2.66        3.79        3.28        3.85        3.99        3.87        3.92        3.75        3.77
        1077          16          32      18.361     3000.18    0.616264   -0.280727    0.645901   -0.352453    -0.97834     0.10568    -0.00825     2997.06   -0.302743   -0.422830    0.531450   -0.668673    -0.21929     0.97785    -0.07943        2.29        2.71        2.63        3.13        2.99        2.91        2.66        3.79        3.28        3.85        3.99        3.87        3.92        3.74        3.77
        1078          16          32      18.375     3000.20    0.616354   -0.280903    0.645963   -0.352041    -0.98035     0.09811    -0.00565     2997.08   -0.295711   -0.419740    0.536267   -0.669919    -0.24084     0.98711    -0.07399        2.29        2.72        2.64        3.13        2.99        2.91        2.66        3.79        3.28        3.85        3.99        3.87        3.92        3.74        3.77
        1079          16          32      18.423     3000.22    0.616444   -0.280942    0.646047   -0.351697    -0.97993     0.09213    -0.00631     2997.10   -0.288663   -0.416665    0.541224   -0.670926    -0.25445     0.95813    -0.07706        2.29        2.72        2.64        3.13        2.99        2.91        2.66        3.79        3.28        3.85        3.99        3.87        3.92        3.74        3.77
        1080          16          32      18.448     3000.26    0.616623   -0.280982    0.646272   -0.350940    -0.97644     0.09539    -0.00548     2997.14   -0.274615   -0.410513    0.550256   -0.673264    -0.22906     0.94829    -0.06109        2.29        2.72        2.65        3.13        2.99        2.91        2.66        3.79        3.28        3.84        3.99        3.87        3.92        3.75        3.77
        1081          16          32      18.457     3000.28    0.616796   -0.280870    0.646342   -0.350596    -0.97740     0.09853    -0.00605     2997.16   -0.268078   -0.407055    0.554173   -0.674783    -0.23811     0.95614    -0.05797        2.28        2.73        2.65        3.13        2.99        2.91        2.65        3.79        3.28        3.84        4.00        3.87        3.92        3.75        3.77
        1082          16          32      18.495     3000.30    0.616972   -0.280753    0.646453   -0.350174    -0.97949     0.09776    -0.00593     2997.18   -0.261580   -0.403400    0.557734   -0.676592    -0.26484     0.96331    -0.05800        2.28        2.73        2.66        3.13        2.99        2.91        2.65        3.79        3.28        3.84        4.00        3.87        3.92        3.75        3.77
        1083          16          32      18.545     3000.34    0.617232   -0.280467    0.646631   -0.349616    -0.97782     0.10301    -0.00673     2997.22   -0.248642   -0.395541    0.564274   -0.680676    -0.25678     0.94564    -0.06611        2.28        2.74        2.66        3.13        2.99        2.91        2.65        3.78        3.28        3.84        4.00        3.88        3.92        3.75        3.77
        1084          16          32      18.549     3000.36    0.617237   -0.280327    0.646774   -0.349456    -0.97885     0.10604    -0.00725     2997.24   -0.242052   -0.391525    0.567525   -0.682668    -0.24751     0.95576    -0.05821        2.28        2.74        2.67        3.13        2.98        2.91        2.65        3.78        3.28        3.83        4.00        3.88        3.92        3.75        3.78
        1085          16          32      18.576     3000.38    0.617329   -0.280193    0.646847   -0.349264    -0.98012     0.10664    -0.00582     2997.26   -0.235707   -0.387576    0.570657   -0.684527    -0.24517     0.96052    -0.04782        2.27        2.74        2.67        3.13        2.98        2.90        2.65        3.78        3.28        3.83        4.00        3.89        3.93        3.75        3.78
        1086          16          32      18.631     3000.42    0.617243   -0.280036    0.647122   -0.349033    -0.97963     0.10697    -0.00630     2997.32   -0.216920   -0.376771    0.579204   -0.689574    -0.25548     0.93968    -0.05547        2.27        2.75        2.68        3.13        2.98        2.90        2.65        3.78        3.28        3.82        4.00        3.89        3.93        3.75        3.78
        1087          16          32      18.636     3000.44    0.617235   -0.280036    0.647204   -0.348895    -0.98003     0.10526    -0.00420     2997.34   -0.210796   -0.373338    0.581612   -0.691311    -0.27907     0.92791    -0.04710        2.27        2.75        2.68        3.13        2.98        2.90        2.65        3.78        3.28        3.82        4.01        3.89        3.92        3.75        3.78
        1088          16          32      18.654     3000.46    0.617208   -0.280028    0.647316   -0.348743    -0.97949     0.10536    -0.00277     2997.36   -0.204850   -0.369845    0.583795   -0.693134    -0.27433     0.94634    -0.03983        2.26        2.76        2.68        3.13        2.98        2.90        2.65        3.78        3.28        3.82        4.01        3.89        3.93        3.75        3.78
        1089          16          32      18.684     3000.48    0.617260   -0.280028    0.647317   -0.348647    -0.97449     0.10510    -0.00476     2997.38   -0.199184   -0.366253    0.585626   -0.695145    -0.27537     0.97342    -0.03275        2.26        2.76        2.69        3.13        2.98        2.90        2.65        3.78        3.28        3.82        4.02        3.90        3.93        3.75        3.79
        1090          16          32      18.722     3000.52    0.617310   -0.280131    0.647262   -0.348577    -0.97485     0.10491    -0.00460     2997.40   -0.194194   -0.362673    0.587156   -0.697141    -0.26779     0.98033    -0.03978        2.26        2.76        2.69        3.13        2.98        2.90        2.65        3.78        3.28        3.81        4.02        3.90        3.93        3.75        3.79
        1091          16          32      18.727     3000.54    0.617391   -0.280199    0.647132   -0.348621    -0.97953     0.10671    -0.00359     2997.42   -0.189475   -0.358948    0.589147   -0.698685    -0.29300     0.95804    -0.04993        2.26        2.77        2.70        3.14        2.98        2.90        2.65        3.78        3.28        3.82        4.02        3.91        3.93        3.75        3.79
        1092          16          32      18.793     3000.60    0.617347   -0.280330    0.647032   -0.348781    -0.98317     0.10432    -0.00319     2997.48   -0.174612   -0.348880    0.597537   -0.700530    -0.28001     0.96601    -0.05181        2.26        2.77        2.70        3.14        2.98        2.91        2.65        3.78        3.28        3.82        4.03        3.91        3.93        3.75        3.80
        1093          16          32      18.798     3000.62    0.617443   -0.280466    0.646856   -0.348828    -0.98260     0.10320    -0.00575     2997.50   -0.169939   -0.345886    0.600648   -0.700504    -0.29136     0.96582    -0.04897        2.25        2.77        2.70        3.14        2.98        2.91        2.66        3.78        3.28        3.82        4.04        3.91        3.94        3.75        3.80
        1094          16          32      18.809     3000.64    0.617516   -0.280610    0.646703   -0.348867    -0.97963     0.10329    -0.00548     2997.52   -0.165312   -0.342729    0.603781   -0.700469    -0.27979     0.94821    -0.04632        2.25        2.78        2.71        3.14        2.97        2.91        2.66        3.78        3.28        3.82        4.04        3.92        3.94        3.75        3.80
        1095          16          32      18.852     3000.66    0.617553   -0.280777    0.646610   -0.348838    -0.97761     0.10149    -0.00581     2997.54   -0.160714   -0.339721    0.606500   -0.700656    -0.27616     0.94132    -0.05113        2.25        2.78        2.71        3.14        2.97        2.91        2.66        3.78        3.28        3.82        4.05        3.92        3.94        3.75        3.80
        1096          16          32      18.873     3000.68    0.617613   -0.280917    0.646477   -0.348866    -0.97609     0.10177    -0.00851     2997.56   -0.156190   -0.336918    0.608915   -0.700938    -0.26850     0.93804    -0.04921        2.26        2.78        2.71        3.14        2.97        2.91        2.66        3.78        3.28        3.83        4.05        3.92        3.94        3.75        3.80
        1097          16          32      18.897     3000.70    0.617640   -0.281060    0.646406   -0.348833    -0.97655     0.10221    -0.00811     2997.58   -0.151593   -0.334143    0.611252   -0.701241    -0.28898     0.93091    -0.05190        2.26        2.78        2.72        3.14        2.97        2.91        2.66        3.78        3.28        3.82        4.06        3.92        3.94        3.75        3.80
        1098          16          32      18.946     3000.74    0.617802   -0.281235    0.646252   -0.348691    -0.97515     0.09992    -0.01118     2997.62   -0.142111   -0.328255    0.615162   -0.702588    -0.27766     0.93208    -0.04900        2.26        2.78        2.72        3.14        2.97        2.91        2.66        3.78        3.28        3.82        4.06        3.93        3.95        3.75        3.80
        1099          16          32      18.958     3000.76    0.617848   -0.281264    0.646212   -0.348662    -0.97473     0.10086    -0.01118     2997.64   -0.137271   -0.325352    0.616884   -0.703390    -0.26700     0.93422    -0.05253        2.26        2.79        2.73        3.14        2.97        2.91        2.66        3.78        3.28        3.82        4.07        3.93        3.95        3.75        3.80
        1100          16          32      18.968     3000.78    0.617993   -0.281264    0.646131   -0.348554    -0.97832     0.09767    -0.01083     2997.66   -0.132341   -0.322328    0.618411   -0.704385    -0.27068     0.93464    -0.04445        2.26        2.79        2.74        3.14        2.97        2.91        2.67        3.78        3.28        3.82        4.07        3.93        3.95        3.75        3.80
        1101          16          32      19.002     3000.80    0.618132   -0.281266    0.646093   -0.348376    -0.97834     0.09732    -0.00896     2997.68   -0.127670   -0.319331    0.619507   -0.705649    -0.26503     0.94369    -0.03819        2.26        2.79        2.74        3.14        2.97        2.91        2.67        3.79        3.28        3.83        4.08        3.94        3.95        3.75        3.80
        1102          16          32      19.047     3000.86    0.618741   -0.280873    0.645979   -0.347824    -0.98047     0.09610    -0.00650     2997.74   -0.114138   -0.311022    0.623617   -0.708053    -0.28392     0.94301    -0.03019        2.26        2.79        2.75        3.14        2.97        2.91        2.67        3.79        3.28        3.84        4.08        3.94        3.95        3.75        3.80
        1103          16          32      19.065     3000.88    0.618958   -0.280700    0.645928   -0.347671    -0.97993     0.09338    -0.00671     2997.76   -0.109479   -0.308760    0.625368   -0.708235    -0.27145     0.95454    -0.02958        2.26        2.79        2.75        3.14        2.97        2.91        2.67        3.79        3.28        3.84        4.09        3.95        3.96        3.75        3.79
        1104          16          32      19.087     3000.90    0.619063   -0.280674    0.645928   -0.347506    -0.97986     0.09569    -0.01055     2997.78   -0.105118   -0.306683    0.626791   -0.708540    -0.25797     0.95440    -0.02400        2.26        2.79        2.76        3.14        2.97        2.91        2.67        3.79        3.28        3.84        4.09        3.95        3.96        3.75        3.80
        1105          16          32      19.117     3000.92    0.619132   -0.280718    0.645831   -0.347528    -0.97942     0.09677    -0.00978     2997.80   -0.101131   -0.304731    0.627870   -0.709007    -0.26761     0.96606    -0.02734        2.26        2.79        2.76        3.14        2.97        2.90        2.67        3.79        3.28        3.85        4.09        3.95        3.96        3.75        3.80
        1106          16          32      19.172     3000.98    0.618949   -0.281140    0.645763   -0.347637    -0.98190     0.08613    -0.00387     2997.86   -0.089279   -0.299480    0.629970   -0.710970    -0.30959     0.93065    -0.04794        2.26        2.79        2.76        3.14        2.97        2.90        2.67        3.80        3.28        3.85        4.10        3.96        3.96        3.75        3.80
        1107          16          32      19.177     3001.00    0.619058   -0.281161    0.645777   -0.347402    -0.97750     0.08411    -0.00197     2997.88   -0.085283   -0.297227    0.630853   -0.711623    -0.32124     0.93127    -0.03899        2.26        2.79        2.76        3.14        2.97        2.90        2.67        3.80        3.28        3.85        4.11        3.96        3.96        3.75        3.79
        1108          16          32      19.194     3001.02    0.619162   -0.280976    0.645789   -0.347343    -0.97369     0.09195    -0.00420     2997.90   -0.081485   -0.294897    0.631958   -0.712057    -0.31648     0.94318    -0.02720        2.26        2.79        2.77        3.14        2.97        2.90        2.67        3.80        3.28        3.85        4.11        3.96        3.96        3.75        3.80
        1109          16          32      19.258     3001.06    0.619178   -0.280608    0.645988   -0.347243    -0.98120     0.10372    -0.00356     2997.94   -0.074719   -0.290576    0.634070   -0.712697    -0.30636     0.94985    -0.02633        2.26        2.79        2.77        3.14        2.96        2.90        2.67        3.80        3.28        3.86        4.11        3.96        3.97        3.75        3.79
        1110          16          32      19.263     3001.08    0.619235   -0.280497    0.646002   -0.347205    -0.98373     0.10639    -0.00485     2997.96   -0.071631   -0.288743    0.634825   -0.713087    -0.31231     0.93975    -0.03212        2.26        2.79        2.77        3.14        2.96        2.90        2.67        3.81        3.28        3.86        4.11        3.96        3.97        3.75        3.79
        1111          16          32      19.274     3001.10    0.619051   -0.280321    0.646139   -0.347420    -0.98204     0.10805    -0.00666     2997.98   -0.068616   -0.287048    0.635581   -0.713395    -0.31386     0.93037    -0.03190        2.26        2.79        2.77        3.14        2.96        2.90        2.68        3.81        3.28        3.86        4.11        3.96        3.97        3.75        3.79
        1112          16          32      19.315     3001.12    0.619084   -0.280260    0.646076   -0.347527    -0.97932     0.10951    -0.00732     2998.00   -0.065654   -0.285619    0.636368   -0.713545    -0.32952     0.93251    -0.02951        2.26        2.79        2.78        3.14        2.96        2.90        2.68        3.81        3.28        3.85        4.12        3.97        3.97        3.74        3.79
        1113          16          32      19.338     3001.14    0.619079   -0.280292    0.645940   -0.347765    -0.97677     0.11162    -0.01118     2998.02   -0.062923   -0.284087    0.637174   -0.713683    -0.32483     0.93549    -0.02902        2.27        2.79        2.78        3.14        2.96        2.90        2.68        3.81        3.28        3.85        4.12        3.97        3.98        3.75        3.79
        1114          16          32      19.354     3001.16    0.618950   -0.280402    0.645773   -0.348214    -0.97548     0.11072    -0.01264     2998.04   -0.060348   -0.282629    0.637784   -0.713940    -0.33146     0.93075    -0.03755        2.27        2.79        2.78        3.14        2.96        2.90        2.69        3.81        3.28        3.85        4.12        3.97        3.98        3.74        3.79
        1115          16          32      19.393     3001.20    0.618725   -0.280760    0.645400   -0.349017    -0.97663     0.10479    -0.01144     2998.08   -0.055206   -0.279987    0.638519   -0.714740    -0.31117     0.92038    -0.03735        2.27        2.79        2.78        3.14        2.96        2.90        2.70        3.81        3.28        3.85        4.13        3.97        3.99        3.74        3.79
        1116          16          32      19.418     3001.22    0.618582   -0.280950    0.645219   -0.349451    -0.97604     0.10001    -0.01128     2998.10   -0.052817   -0.278807    0.638723   -0.715200    -0.31438     0.92437    -0.03102        2.27        2.79        2.78        3.14        2.96        2.90        2.70        3.81        3.28        3.85        4.13        3.97        3.99        3.74        3.78
        1117          16          32      19.435     3001.24    0.618461   -0.281113    0.645050   -0.349846    -0.97552     0.09860    -0.00917     2998.12   -0.050463   -0.277823    0.638971   -0.715531    -0.32929     0.93220    -0.03223        2.27        2.79        2.78        3.14        2.97        2.90        2.71        3.81        3.27        3.85        4.13        3.97        3.99        3.74        3.78
        1118          16          32      19.474     3001.28    0.618235   -0.281292    0.644850   -0.350469    -0.97655     0.09537    -0.01067     2998.16   -0.045824   -0.276093    0.639244   -0.716268    -0.29667     0.91476    -0.03104        2.27        2.79        2.78        3.14        2.97        2.91        2.72        3.81        3.27        3.86        4.13        3.97        4.00        3.74        3.78
        1119          16          32      19.499     3001.30    0.618175   -0.281284    0.644821   -0.350634    -0.97529     0.09663    -0.01306     2998.18   -0.043766   -0.275623    0.639149   -0.716662    -0.33128     0.93002    -0.03221        2.27        2.79        2.78        3.14        2.97        2.91        2.73        3.81        3.27        3.86        4.13        3.97        4.00        3.74        3.78
        1120          16          32      19.514     3001.32    0.618088   -0.281194    0.644831   -0.350842    -0.97328     0.09787    -0.01324     2998.20   -0.041579   -0.275208    0.638839   -0.717228    -0.30647     0.93760    -0.02768        2.27        2.79        2.78        3.14        2.97        2.91        2.74        3.81        3.27        3.86        4.13        3.98        4.00        3.74        3.77
        1121          16          32      19.575     3001.38    0.618050   -0.280371    0.645032   -0.351197    -0.97546     0.09998    -0.00861     2998.26   -0.037189   -0.274376    0.637387   -0.719077    -0.30807     0.94727    -0.00724        2.27        2.79        2.78        3.14        2.97        2.91        2.75        3.81        3.27        3.87        4.13        3.98        4.00        3.74        3.78
        1122          16          32      19.580     3001.40    0.618095   -0.279966    0.645191   -0.351150    -0.97369     0.10353    -0.00905     2998.28   -0.036929   -0.274771    0.636909   -0.719363    -0.31775     0.94767    -0.01135        2.26        2.79        2.78        3.14        2.97        2.91        2.76        3.82        3.26        3.87        4.13        3.98        4.00        3.75        3.78
        1123          16          32      19.595     3001.42    0.618224   -0.279512    0.645325   -0.351038    -0.97232     0.11011    -0.00732     2998.30   -0.037106   -0.275786    0.636409   -0.719409    -0.34600     0.93903    -0.02478        2.26        2.79        2.78        3.14        2.97        2.91        2.77        3.82        3.26        3.87        4.14        3.97        4.00        3.75        3.78
        1124          16          32      19.639     3001.44    0.618362   -0.279039    0.645439   -0.350962    -0.97269     0.11255    -0.00691     2998.32   -0.037657   -0.276481    0.636019   -0.719459    -0.34494     0.93232    -0.03015        2.26        2.79        2.78        3.14        2.98        2.92        2.77        3.82        3.26        3.87        4.13        3.98        4.01        3.74        3.77
        1125          16          32      19.657     3001.46    0.618409   -0.278585    0.645603   -0.350939    -0.97702     0.11166    -0.01017     2998.34   -0.038616   -0.277214    0.635570   -0.719522    -0.33337     0.95747    -0.02529        2.25        2.79        2.78        3.14        2.98        2.92        2.77        3.82        3.26        3.88        4.13        3.98        4.01        3.75        3.77
        1126          16          32      19.691     3001.48    0.618441   -0.278266    0.645690   -0.350974    -0.97951     0.10958    -0.00980     2998.36   -0.040602   -0.277928    0.635081   -0.719569    -0.32464     0.95787    -0.02011        2.25        2.79        2.78        3.14        2.98        2.92        2.78        3.82        3.26        3.88        4.13        3.98        4.01        3.75        3.77
        1127          16          32      19.714     3001.52    0.618293   -0.277843    0.645881   -0.351220    -0.97846     0.11595    -0.01125     2998.40   -0.046132   -0.280914    0.633636   -0.719350    -0.35318     0.93314    -0.04150        2.24        2.79        2.77        3.14        2.98        2.92        2.79        3.82        3.26        3.88        4.13        3.98        4.01        3.75        3.77
        1128          16          32      19.739     3001.54    0.618242   -0.277746    0.645882   -0.351385    -0.97599     0.11712    -0.00989     2998.42   -0.049086   -0.282454    0.632773   -0.719312    -0.33820     0.92435    -0.04225        2.24        2.78        2.77        3.14        2.98        2.92        2.79        3.82        3.25        3.88        4.13        3.99        4.01        3.75        3.77
        1129          16          32      19.774     3001.56    0.618028   -0.277616    0.645956   -0.351726    -0.97536     0.11759    -0.01065     2998.46   -0.055815   -0.285972    0.630324   -0.719581    -0.34129     0.91492    -0.02762        2.23        2.78        2.76        3.15        2.98        2.92        2.80        3.82        3.25        3.88        4.13        3.98        4.02        3.75        3.76
        1130          16          32      19.789     3001.60    0.617746   -0.277686    0.645832   -0.352395    -0.97034     0.11546    -0.01374     2998.48   -0.059273   -0.287854    0.629384   -0.719377    -0.32384     0.90982    -0.03102        2.23        2.78        2.76        3.14        2.98        2.92        2.80        3.82        3.25        3.88        4.13        3.99        4.02        3.75        3.77
        1131          16          32      19.821     3001.62    0.617584   -0.277749    0.645768   -0.352745    -0.97283     0.11042    -0.01435     2998.50   -0.062781   -0.289919    0.628719   -0.718831    -0.30143     0.92194    -0.02792        2.22        2.78        2.75        3.15        2.98        2.93        2.80        3.83        3.25        3.88        4.13        3.99        4.02        3.75        3.77
        1132          16          32      19.852     3001.64    0.617467   -0.277747    0.645727   -0.353026    -0.97695     0.10662    -0.01458     2998.54   -0.071119   -0.295110    0.626761   -0.717651    -0.32704     0.94353    -0.03674        2.22        2.78        2.75        3.15        2.98        2.93        2.81        3.82        3.25        3.89        4.12        3.99        4.02        3.75        3.77
        1133          16          32      19.871     3001.68    0.617424   -0.277606    0.645707   -0.353249    -0.98092     0.09919    -0.01393     2998.56   -0.076060   -0.298150    0.625339   -0.717128    -0.34834     0.94896    -0.04771        2.22        2.77        2.74        3.15        2.98        2.93        2.81        3.83        3.25        3.88        4.13        3.98        4.02        3.75        3.76
        1134          16          32      19.900     3001.70    0.617362   -0.277547    0.645807   -0.353221    -0.98024     0.10071    -0.01203     2998.58   -0.081233   -0.300701    0.623719   -0.716906    -0.34380     0.94632    -0.05270        2.22        2.77        2.74        3.15        2.98        2.93        2.81        3.83        3.24        3.89        4.13        3.99        4.02        3.75        3.76
        1135          16          32      19.933     3001.72    0.617292   -0.277436    0.645802   -0.353441    -0.97623     0.11000    -0.01252     2998.62   -0.092688   -0.304851    0.620414   -0.716632    -0.30723     0.96664    -0.03894        2.22        2.77        2.73        3.15        2.98        2.93        2.81        3.83        3.24        3.89        4.13        3.98        4.02        3.75        3.76
        1136          16          32      19.948     3001.76    0.617041   -0.277181    0.645994   -0.353727    -0.97562     0.11178    -0.00881     2998.64   -0.098974   -0.307042    0.619378   -0.715751    -0.30525     0.95503    -0.03990        2.22        2.77        2.73        3.16        2.98        2.94        2.82        3.83        3.24        3.89        4.13        3.99        4.02        3.75        3.76
        1137          16          32      19.980     3001.78    0.617005   -0.276955    0.646103   -0.353768    -0.97913     0.11128    -0.01118     2998.66   -0.105188   -0.309680    0.618895   -0.714145    -0.33280     0.95244    -0.05495        2.21        2.76        2.72        3.16        2.98        2.94        2.82        3.83        3.24        3.89        4.12        3.99        4.03        3.75        3.76
        1138          16          32      20.012     3001.80    0.616894   -0.276828    0.646308   -0.353688    -0.98322     0.10962    -0.00923     2998.70   -0.117804   -0.315195    0.618020   -0.710510    -0.33236     0.95122    -0.06909        2.21        2.76        2.71        3.16        2.98        2.94        2.82        3.83        3.24        3.89        4.13        3.99        4.03        3.75        3.75
        1139          16          32      20.071     3001.88    0.616484   -0.276354    0.646645   -0.354156    -0.97653     0.11366    -0.01278     2998.76   -0.139031   -0.323038    0.612151   -0.708229    -0.24878     0.95815    -0.06569        2.21        2.75        2.71        3.15        2.98        2.95        2.82        3.83        3.23        3.89        4.13        3.99        4.03        3.75        3.76
        1140          16          32      20.076     3001.90    0.616302   -0.276333    0.646773   -0.354255    -0.97663     0.11314    -0.01411     2998.78   -0.147042   -0.325725    0.609922   -0.707303    -0.26756     0.93066    -0.04850        2.21        2.75        2.71        3.15        2.99        2.95        2.83        3.83        3.23        3.89        4.13        3.99        4.03        3.75        3.76
        1141          16          32      20.090     3001.92    0.616222   -0.276273    0.646809   -0.354376    -0.97913     0.11675    -0.00971     2998.80   -0.154484   -0.328120    0.608518   -0.705817    -0.27483     0.95886    -0.04890        2.21        2.75        2.71        3.15        2.99        2.95        2.83        3.83        3.23        3.89        4.13        3.99        4.04        3.75        3.76
        1142          16          32      20.127     3001.94    0.616219   -0.276159    0.646840   -0.354413    -0.97988     0.11523    -0.01034     2998.82   -0.162304   -0.331101    0.606516   -0.704392    -0.26735     0.95407    -0.03720        2.21        2.74        2.71        3.15        2.99        2.95        2.83        3.83        3.23        3.89        4.12        3.99        4.03        3.75        3.75
        1143          16          32      20.139     3001.96    0.616160   -0.276118    0.646965   -0.354320    -0.97831     0.11307    -0.01097     2998.84   -0.169871   -0.334511    0.604484   -0.702741    -0.30847     0.94639    -0.06253        2.21        2.74        2.71        3.15        3.00        2.96        2.83        3.83        3.23        3.89        4.12        3.99        4.03        3.75        3.76
        1144          16          32      20.173     3001.98    0.616154   -0.276026    0.647007   -0.354326    -0.97555     0.11590    -0.01013     2998.86   -0.177498   -0.337942    0.602016   -0.701332    -0.24325     0.93539    -0.07621        2.21        2.74        2.71        3.15        3.00        2.96        2.83        3.83        3.23        3.89        4.12        3.99        4.04        3.75        3.76
        1145          16          32      20.231     3002.04    0.616149   -0.275699    0.647207   -0.354223    -0.97829     0.11194    -0.01278     2998.92   -0.200917   -0.348526    0.592342   -0.698064    -0.25317     0.91971    -0.07202        2.22        2.74        2.71        3.15        3.00        2.96        2.83        3.83        3.23        3.89        4.12        3.99        4.03        3.75        3.76
        1146          16          32      20.236     3002.06    0.616159   -0.275618    0.647301   -0.354098    -0.97735     0.11351    -0.00978     2998.94   -0.208581   -0.352407    0.587850   -0.697665    -0.23239     0.90194    -0.07321        2.22        2.73        2.71        3.15        3.01        2.96        2.83        3.83        3.23        3.88        4.12        3.99        4.04        3.75        3.76
        1147          16          32      20.251     3002.08    0.616188   -0.275544    0.647288   -0.354128    -0.97478     0.11848    -0.01203     2998.96   -0.215896   -0.356367    0.582883   -0.697596    -0.23530     0.91375    -0.07725        2.22        2.73        2.71        3.15        3.01        2.96        2.83        3.83        3.23        3.88        4.12        3.99        4.04        3.75        3.76
        1148          16          32      20.302     3002.10    0.616170   -0.275458    0.647292   -0.354219    -0.97562     0.12012    -0.01221     2998.98   -0.223132   -0.360259    0.577434   -0.697851    -0.24749     0.95260    -0.09215        2.22        2.73        2.70        3.15        3.01        2.96        2.83        3.83        3.23        3.88        4.12        4.00        4.04        3.76        3.76
        1149          16          32      20.310     3002.12    0.616280   -0.275379    0.647180   -0.354292    -0.97803     0.11925    -0.01277     2999.00   -0.230511   -0.363532    0.571685   -0.698487    -0.28517     0.97498    -0.11058        2.22        2.73        2.70        3.15        3.01        2.97        2.83        3.83        3.23        3.88        4.12        3.99        4.04        3.75        3.76
        1150          16          32      20.339     3002.14    0.616395   -0.275337    0.646994   -0.354466    -0.97939     0.12071    -0.01184     2999.02   -0.238179   -0.366586    0.565785   -0.699123    -0.27513     0.97309    -0.13309        2.22        2.72        2.69        3.15        3.01        2.97        2.83        3.83        3.23        3.88        4.12        3.99        4.04        3.75        3.75
        1151          16          32      20.370     3002.18    0.616589   -0.275350    0.646538   -0.354950    -0.98014     0.11689    -0.01137     2999.06   -0.253237   -0.372407    0.555581   -0.698938    -0.26686     0.97273    -0.14274        2.22        2.72        2.68        3.15        3.01        2.97        2.84        3.83        3.23        3.88        4.12        4.00        4.04        3.75        3.76
        1152          16          32      20.393     3002.20    0.616666   -0.275411    0.646313   -0.355178    -0.98009     0.11373    -0.00781     2999.08   -0.260639   -0.375457    0.551215   -0.698041    -0.22773     0.98014    -0.13070        2.22        2.71        2.68        3.15        3.00        2.97        2.83        3.83        3.23        3.88        4.12        3.99        4.04        3.75        3.76
        1153          16          32      20.416     3002.22    0.616783   -0.275468    0.646050   -0.355409    -0.97902     0.11316    -0.00966     2999.10   -0.267716   -0.378885    0.548232   -0.695857    -0.26507     0.98781    -0.14493        2.23        2.71        2.67        3.15        3.00        2.97        2.84        3.83        3.23        3.88        4.12        3.99        4.04        3.75        3.76
        1154          16          32      20.465     3002.26    0.616885   -0.275602    0.645788   -0.355605    -0.98038     0.11264    -0.00673     2999.14   -0.281555   -0.385773    0.544175   -0.689767    -0.26235     0.96413    -0.15088        2.23        2.71        2.67        3.15        3.00        2.97        2.84        3.83        3.23        3.88        4.12        3.99        4.04        3.75        3.76
        1155          16          32      20.477     3002.28    0.617001   -0.275555    0.645648   -0.355694    -0.97881     0.11225    -0.00963     2999.16   -0.288169   -0.389164    0.542549   -0.686404    -0.27284     0.95911    -0.14950        2.23        2.71        2.66        3.15        3.00        2.98        2.84        3.83        3.23        3.88        4.12        4.00        4.04        3.76        3.76
        1156          16          32      20.490     3002.30    0.616950   -0.275565    0.645691   -0.355695    -0.97642     0.11321    -0.01062     2999.18   -0.294757   -0.392279    0.541257   -0.682844    -0.19221     0.95021    -0.13611        2.23        2.70        2.65        3.15        3.01        2.98        2.84        3.83        3.23        3.88        4.12        4.00        4.04        3.76        3.76
        1157          16          32      20.531     3002.34    0.617015   -0.275509    0.645570   -0.355846    -0.97921     0.11483    -0.01519     2999.22   -0.308189   -0.399557    0.538419   -0.674892    -0.24894     0.94575    -0.11869        2.23        2.70        2.64        3.15        3.01        2.98        2.84        3.83        3.23        3.88        4.12        3.99        4.04        3.75        3.76
        1158          16          32      20.553     3002.36    0.616900   -0.275475    0.645649   -0.355929    -0.97710     0.11787    -0.01592     2999.24   -0.314150   -0.403354    0.537341   -0.670731    -0.22974     0.95175    -0.11841        2.23        2.69        2.64        3.15        3.01        2.98        2.84        3.83        3.23        3.87        4.12        3.99        4.04        3.76        3.76
        1159          16          32      20.577     3002.38    0.616929   -0.275449    0.645564   -0.356052    -0.97393     0.12090    -0.01808     2999.26   -0.319599   -0.407068    0.536267   -0.666761    -0.21001     0.95122    -0.12083        2.23        2.69        2.64        3.15        3.01        2.98        2.84        3.83        3.23        3.87        4.12        3.99        4.04        3.75        3.76
