      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9 
        1127          16          59       3.471     1281.11    0.806375   -0.123295   -0.506396   -0.279502     0.76526    -0.46805    -0.44769        1.61        1.98        1.50        1.72        1.39        1.15        2.11        1.83        1.50        1.79
        1128          16          59       3.528     1281.16    0.815687   -0.126949   -0.491660   -0.277145     0.75372    -0.47177    -0.47321        1.61        1.99        1.50        1.72        1.40        1.14        2.12        1.83        1.50        1.79
        1129          16          59       3.577     1281.22    0.827099   -0.130471   -0.473330   -0.273573     0.73172    -0.46109    -0.50827        1.61        1.99        1.51        1.72        1.40        1.15        2.14        1.83        1.50        1.79
        1130          16          59       3.631     1281.27    0.836235   -0.133311   -0.458248   -0.270089     0.71710    -0.46664    -0.52698        1.61        2.00        1.51        1.73        1.41        1.15        2.14        1.83        1.50        1.80
        1131          16          59       3.683     1281.32    0.844521   -0.136067   -0.444101   -0.266543     0.69220    -0.45709    -0.55026        1.61        2.01        1.51        1.73        1.42        1.15        2.15        1.83        1.50        1.79
        1132          16          59       3.732     1281.39    0.854986   -0.140411   -0.425276   -0.261580     0.66965    -0.45203    -0.59534        1.61        2.01        1.52        1.73        1.42        1.15        2.15        1.83        1.50        1.80
        1133          16          59       3.794     1281.42    0.859389   -0.141965   -0.417096   -0.259474     0.66483    -0.45441    -0.60605        1.61        2.02        1.52        1.73        1.43        1.16        2.16        1.83        1.50        1.80
        1134          16          59       3.849     1281.48    0.867765   -0.144779   -0.401107   -0.255217     0.64484    -0.44922    -0.63416        1.61        2.02        1.52        1.73        1.44        1.15        2.17        1.84        1.50        1.80
        1135          16          59       3.897     1281.54    0.875471   -0.147552   -0.385645   -0.251113     0.61639    -0.44168    -0.64548        1.61        2.02        1.52        1.74        1.44        1.16        2.18        1.84        1.50        1.80
        1136          16          59       3.949     1281.59    0.881102   -0.150405   -0.373812   -0.247593     0.61575    -0.44354    -0.67169        1.61        2.03        1.53        1.74        1.45        1.16        2.19        1.84        1.51        1.80
        1137          16          59       3.997     1281.64    0.886613   -0.153140   -0.361771   -0.244104     0.60251    -0.44666    -0.70139        1.61        2.04        1.53        1.74        1.46        1.16        2.20        1.84        1.51        1.80
        1138          16          59       4.051     1281.69    0.892298   -0.155743   -0.348632   -0.240840     0.58640    -0.45050    -0.71530        1.61        2.04        1.53        1.74        1.46        1.16        2.21        1.84        1.50        1.80
        1139          16          59       4.108     1281.74    0.897931   -0.157752   -0.335182   -0.237671     0.56628    -0.43768    -0.73233        1.61        2.04        1.53        1.74        1.46        1.16        2.22        1.84        1.51        1.80
        1140          16          59       4.158     1281.80    0.904451   -0.161081   -0.318387   -0.233774     0.53647    -0.43958    -0.74615        1.61        2.05        1.54        1.75        1.47        1.16        2.23        1.84        1.51        1.80
        1141          16          59       4.217     1281.85    0.909562   -0.163499   -0.304726   -0.230451     0.51563    -0.42490    -0.75882        1.60        2.06        1.54        1.75        1.48        1.15        2.23        1.85        1.51        1.81
        1142          16          59       4.262     1281.91    0.915057   -0.167079   -0.289086   -0.226240     0.48193    -0.42169    -0.76813        1.59        2.06        1.54        1.75        1.48        1.15        2.24        1.85        1.50        1.81
        1143          16          59       4.319     1281.95    0.918423   -0.169384   -0.279283   -0.223179     0.47183    -0.42371    -0.77899        1.59        2.07        1.55        1.75        1.49        1.15        2.24        1.85        1.51        1.81
        1144          16          59       4.371     1282.02    0.924040   -0.172931   -0.262440   -0.217646     0.44672    -0.42258    -0.80951        1.59        2.07        1.55        1.75        1.49        1.15        2.25        1.85        1.51        1.81
        1145          16          59       4.428     1282.06    0.927145   -0.174659   -0.252934   -0.214290     0.42059    -0.42709    -0.81528        1.58        2.08        1.55        1.75        1.50        1.15        2.25        1.85        1.50        1.81
        1146          16          59       4.476     1282.13    0.932097   -0.177901   -0.237165   -0.208084     0.40002    -0.43008    -0.82550        1.57        2.08        1.55        1.75        1.51        1.15        2.24        1.85        1.50        1.80
        1147          16          59       4.537     1282.17    0.934560   -0.180329   -0.228400   -0.204723     0.38733    -0.42917    -0.83640        1.56        2.08        1.55        1.75        1.51        1.14        2.25        1.85        1.50        1.81
        1148          16          59       4.584     1282.24    0.938752   -0.183835   -0.212692   -0.199277     0.35556    -0.41254    -0.85141        1.55        2.08        1.55        1.75        1.51        1.14        2.21        1.85        1.51        1.81
        1149          16          59       4.639     1282.27    0.940562   -0.184997   -0.205890   -0.196795     0.34348    -0.41983    -0.85400        1.55        2.09        1.56        1.75        1.52        1.14        2.22        1.85        1.50        1.81
        1150          16          59       4.690     1282.33    0.944230   -0.186633   -0.191937   -0.191724     0.31754    -0.41638    -0.86066        1.55        2.09        1.56        1.75        1.52        1.13        2.20        1.85        1.51        1.81
        1151          16          59       4.749     1282.38    0.947270   -0.187953   -0.180296   -0.186671     0.30746    -0.40753    -0.88593        1.54        2.09        1.56        1.75        1.52        1.13        2.25        1.85        1.51        1.81
        1152          16          59       4.793     1282.44    0.951004   -0.188555   -0.165427   -0.180754     0.27502    -0.42224    -0.88052        1.53        2.09        1.56        1.75        1.53        1.13        2.25        1.85        1.51        1.81
        1153          16          59       4.852     1282.48    0.953177   -0.189053   -0.156080   -0.177064     0.26862    -0.41049    -0.89172        1.53        2.10        1.56        1.76        1.53        1.12        2.24        1.85        1.51        1.81
        1154          16          59       4.899     1282.54    0.955581   -0.191835   -0.142314   -0.172660     0.24146    -0.42093    -0.89639        1.52        2.10        1.56        1.75        1.53        1.12        2.27        1.85        1.51        1.81
        1155          16          59       4.957     1282.59    0.957498   -0.193418   -0.130988   -0.169203     0.21497    -0.40707    -0.90338        1.52        2.10        1.56        1.76        1.53        1.12        2.27        1.85        1.51        1.81
        1156          16          59       5.009     1282.65    0.959740   -0.195185   -0.117120   -0.164574     0.19397    -0.40448    -0.91177        1.52        2.10        1.56        1.76        1.53        1.12        2.27        1.85        1.51        1.81
        1157          16          59       5.059     1282.70    0.961350   -0.197024   -0.105586   -0.160744     0.17010    -0.40436    -0.91275        1.52        2.11        1.56        1.76        1.53        1.12        2.29        1.85        1.51        1.81
        1158          16          59       5.118     1282.75    0.962665   -0.198818   -0.095024   -0.157218     0.15759    -0.40143    -0.92255        1.52        2.11        1.56        1.76        1.54        1.12        2.29        1.85        1.51        1.81
        1159          16          59       5.166     1282.81    0.963631   -0.201904   -0.082791   -0.154261     0.12723    -0.41556    -0.92310        1.52        2.10        1.56        1.76        1.53        1.12        2.28        1.85        1.51        1.81
        1160          16          59       5.216     1282.87    0.964255   -0.205178   -0.070237   -0.152256     0.10388    -0.40207    -0.93225        1.52        2.11        1.56        1.76        1.54        1.12        2.28        1.85        1.50        1.81
        1161          16          59       5.278     1282.90    0.964641   -0.206429   -0.063672   -0.150998     0.09384    -0.40848    -0.93515        1.53        2.11        1.56        1.76        1.54        1.13        2.29        1.85        1.51        1.81
        1162          16          59       5.323     1282.97    0.965731   -0.208275   -0.047881   -0.147287     0.06219    -0.39676    -0.93622        1.53        2.10        1.56        1.76        1.54        1.13        2.29        1.85        1.51        1.81
        1163          16          59       5.382     1283.01    0.966369   -0.208883   -0.038884   -0.144870     0.05008    -0.39462    -0.93088        1.54        2.11        1.56        1.76        1.54        1.13        2.29        1.85        1.51        1.81
        1164          16          59       5.433     1283.07    0.967327   -0.209093   -0.027096   -0.140799     0.01770    -0.37479    -0.90009        1.54        2.10        1.56        1.76        1.53        1.14        2.30        1.85        1.51        1.81
        1165          16          59       5.484     1283.12    0.967493   -0.211043   -0.019203   -0.138019     0.01553    -0.38113    -0.91309        1.54        2.10        1.56        1.76        1.53        1.14        2.29        1.85        1.51        1.81
        1166          16          59       5.535     1283.17    0.967258   -0.213322   -0.013114   -0.136874    -0.00925    -0.39453    -0.90125        1.55        2.10        1.56        1.76        1.54        1.14        2.29        1.85        1.51        1.81
        1167          16          59       5.589     1283.22    0.967324   -0.214082   -0.008552   -0.135572    -0.02448    -0.38937    -0.89523        1.55        2.10        1.55        1.76        1.53        1.14        2.29        1.85        1.51        1.81
        1168          16          59       5.647     1283.28    0.967425   -0.214843   -0.004552   -0.133835    -0.03641    -0.40506    -0.88620        1.56        2.10        1.55        1.75        1.53        1.14        2.28        1.85        1.51        1.81
        1169          16          59       5.695     1283.34    0.967462   -0.215147   -0.004402   -0.133080    -0.03174    -0.41898    -0.87759        1.56        2.10        1.55        1.76        1.53        1.14        2.28        1.85        1.51        1.82
        1170          16          59       5.750     1283.38    0.967385   -0.215356   -0.006578   -0.133208    -0.02527    -0.39557    -0.87949        1.56        2.10        1.55        1.76        1.53        1.14        2.27        1.85        1.51        1.81
        1171          16          59       5.798     1283.44    0.967434   -0.214825   -0.012500   -0.133286    -0.01105    -0.40793    -0.89127        1.57        2.09        1.54        1.75        1.52        1.14        2.27        1.84        1.51        1.81
        1172          16          59       5.858     1283.49    0.967530   -0.213407   -0.019985   -0.133956     0.00327    -0.41327    -0.89139        1.57        2.09        1.54        1.75        1.52        1.14        2.26        1.85        1.51        1.81
        1173          16          59       5.911     1283.55    0.967111   -0.212095   -0.032315   -0.136630     0.02545    -0.40396    -0.88113        1.57        2.08        1.54        1.75        1.51        1.14        2.26        1.85        1.51        1.81
        1174          16          59       5.961     1283.60    0.965756   -0.212428   -0.046490   -0.141521     0.06277    -0.44296    -0.90952        1.57        2.08        1.53        1.75        1.51        1.14        2.24        1.84        1.51        1.81
        1175          16          59       6.016     1283.65    0.964440   -0.211850   -0.059638   -0.146353     0.08090    -0.42014    -0.93347        1.57        2.08        1.53        1.74        1.50        1.14        2.23        1.84        1.51        1.81
        1176          16          59       6.066     1283.72    0.962504   -0.209405   -0.077101   -0.154243     0.11914    -0.39590    -0.91702        1.57        2.07        1.53        1.74        1.49        1.14        2.24        1.84        1.51        1.81
        1177          16          59       6.124     1283.75    0.961211   -0.209488   -0.084936   -0.158034     0.13907    -0.42004    -0.89102        1.57        2.07        1.53        1.74        1.49        1.14        2.24        1.84        1.51        1.81
        1178          16          59       6.178     1283.81    0.958680   -0.208740   -0.101115   -0.164731     0.16483    -0.42603    -0.91403        1.58        2.07        1.53        1.74        1.48        1.14        2.25        1.84        1.51        1.81
        1179          16          59       6.227     1283.87    0.956359   -0.206252   -0.117259   -0.170552     0.19684    -0.43216    -0.90906        1.58        2.07        1.53        1.73        1.48        1.14        2.24        1.84        1.51        1.81
        1180          16          59       6.272     1283.92    0.954026   -0.204924   -0.130153   -0.175787     0.21512    -0.43417    -0.90793        1.58        2.07        1.52        1.73        1.47        1.14        2.25        1.84        1.51        1.81
        1181          16          59       6.330     1283.96    0.952005   -0.203493   -0.140818   -0.180131     0.22827    -0.43030    -0.86386        1.58        2.07        1.53        1.73        1.47        1.14        2.24        1.84        1.51        1.81
        1182          16          59       6.384     1284.02    0.948051   -0.203479   -0.157846   -0.186764     0.26593    -0.44193    -0.88205        1.58        2.07        1.53        1.73        1.46        1.14        2.24        1.84        1.52        1.80
        1183          16          59       6.434     1284.09    0.943120   -0.203510   -0.176679   -0.194661     0.29642    -0.46313    -0.88998        1.58        2.06        1.52        1.73        1.46        1.14        2.24        1.84        1.52        1.81
        1184          16          59       6.484     1284.14    0.940084   -0.200934   -0.189042   -0.200328     0.31287    -0.45108    -0.85785        1.58        2.07        1.53        1.72        1.46        1.14        2.24        1.84        1.52        1.81
        1185          16          59       6.545     1284.17    0.938315   -0.199269   -0.196104   -0.203472     0.32056    -0.44061    -0.85474        1.58        2.06        1.53        1.72        1.45        1.14        2.24        1.84        1.51        1.81
        1186          16          59       6.599     1284.23    0.934489   -0.196711   -0.210226   -0.209381     0.34891    -0.44958    -0.83786        1.58        2.06        1.52        1.72        1.44        1.14        2.23        1.84        1.51        1.80
        1187          16          59       6.650     1284.29    0.930270   -0.195039   -0.223967   -0.215398     0.36743    -0.45389    -0.83743        1.58        2.06        1.52        1.72        1.43        1.14        2.23        1.84        1.51        1.80
        1188          16          59       6.700     1284.34    0.926810   -0.193678   -0.234442   -0.220340     0.38272    -0.46484    -0.84143        1.58        2.06        1.52        1.72        1.42        1.13        2.17        1.84        1.51        1.80
        1189          16          59       6.754     1284.39    0.923981   -0.191238   -0.243172   -0.224846     0.40778    -0.45102    -0.80942        1.58        2.05        1.51        1.71        1.41        1.13        1.85        1.84        1.51        1.80
        1190          16          59       6.812     1284.44    0.921343   -0.188124   -0.252505   -0.227984     0.40805    -0.44421    -0.81485        1.58        2.04        1.51        1.72        1.41        1.13        2.18        1.83        1.52        1.80
        1191          16          59       6.869     1284.50    0.917831   -0.184221   -0.265052   -0.231076     0.43082    -0.44574    -0.79037        1.58        2.03        1.50        1.71        1.40        1.13        1.81        1.83        1.51        1.80
        1192          16          59       6.916     1284.56    0.914008   -0.180548   -0.277882   -0.234038     0.44266    -0.44467    -0.78882        1.58        2.02        1.50        1.71        1.40        1.13        2.16        1.83        1.51        1.80
        1193          16          59       6.965     1284.62    0.909857   -0.176573   -0.290823   -0.237495     0.47830    -0.44379    -0.75385        1.58        2.02        1.50        1.71        1.39        1.13        2.15        1.83        1.51        1.80
        1194          16          59       7.021     1284.65    0.907140   -0.175004   -0.298477   -0.239544     0.48788    -0.44339    -0.74585        1.58        2.01        1.50        1.71        1.39        1.13        2.15        1.83        1.51        1.80
        1195          16          59       7.069     1284.71    0.901188   -0.173725   -0.313969   -0.243109     0.53683    -0.47598    -0.77423        1.59        2.01        1.50        1.71        1.39        1.13        2.14        1.83        1.52        1.79
        1196          16          59       7.127     1284.76    0.896736   -0.170871   -0.325507   -0.246399     0.53937    -0.45859    -0.73120        1.59        2.01        1.50        1.71        1.38        1.13        2.15        1.83        1.51        1.80
        1197          16          59       7.178     1284.82    0.890894   -0.167331   -0.339788   -0.250702     0.55536    -0.44946    -0.69400        1.59        2.01        1.50        1.70        1.38        1.13        2.15        1.83        1.51        1.79
        1198          16          59       7.232     1284.87    0.884887   -0.165690   -0.352885   -0.254940     0.58170    -0.46432    -0.68921        1.59        2.00        1.50        1.71        1.38        1.13        2.14        1.83        1.51        1.79
        1199          16          59       7.284     1284.92    0.879095   -0.163844   -0.365248   -0.258731     0.59866    -0.47922    -0.69995        1.59        2.01        1.50        1.71        1.38        1.13        2.14        1.83        1.51        1.80
        1200          16          59       7.334     1284.99    0.871964   -0.158241   -0.381004   -0.263581     0.62079    -0.46918    -0.66537        1.60        2.00        1.50        1.70        1.38        1.13        2.13        1.83        1.51        1.80
        1201          16          59       7.393     1285.02    0.869120   -0.156321   -0.387236   -0.265033     0.63025    -0.46835    -0.66174        1.60        2.01        1.50        1.70        1.37        1.14        2.13        1.83        1.51        1.80
        1202          16          59       7.450     1285.08    0.864125   -0.151176   -0.398796   -0.267200     0.64578    -0.46451    -0.65067        1.60        2.00        1.50        1.70        1.37        1.14        2.12        1.83        1.51        1.80
        1203          16          59       7.493     1285.14    0.860461   -0.145991   -0.407930   -0.268118     0.66348    -0.46637    -0.62643        1.60        2.00        1.50        1.70        1.37        1.14        2.13        1.83        1.51        1.80
        1204          16          59       7.555     1285.18    0.858012   -0.142985   -0.413623   -0.268861     0.67096    -0.46600    -0.61145        1.60        2.00        1.50        1.70        1.37        1.14        2.12        1.83        1.51        1.80
        1205          16          59       7.606     1285.24    0.854304   -0.137701   -0.422037   -0.270349     0.66751    -0.44299    -0.59161        1.60        2.00        1.50        1.70        1.37        1.14        2.12        1.83        1.51        1.80
        1206          16          59       7.659     1285.29    0.851056   -0.133631   -0.428978   -0.271706     0.70123    -0.45737    -0.58429        1.60        2.00        1.50        1.70        1.37        1.14        2.12        1.83        1.51        1.80
        1207          16          59       7.710     1285.35    0.846509   -0.129597   -0.438226   -0.273103     0.69922    -0.45044    -0.57523        1.60        2.00        1.50        1.70        1.37        1.14        2.12        1.83        1.51        1.80
        1208          16          59       7.766     1285.40    0.842266   -0.126755   -0.446132   -0.274749     0.70123    -0.45337    -0.54926        1.60        1.99        1.50        1.69        1.37        1.14        2.10        1.83        1.51        1.80
        1209          16          59       7.812     1285.46    0.836157   -0.123601   -0.457050   -0.276892     0.71478    -0.45435    -0.53589        1.60        1.99        1.50        1.70        1.37        1.14        2.11        1.83        1.51        1.80
        1210          16          59       7.864     1285.50    0.832188   -0.122166   -0.464046   -0.277850     0.73654    -0.46573    -0.54559        1.60        1.99        1.50        1.70        1.37        1.14        2.11        1.83        1.51        1.80
        1211          16          59       7.914     1285.57    0.825914   -0.118497   -0.475131   -0.279419     0.74796    -0.45950    -0.52432        1.60        1.99        1.50        1.69        1.37        1.14        2.11        1.83        1.51        1.80
        1212          16          59       7.979     1285.60    0.823477   -0.116715   -0.479491   -0.279914     0.75272    -0.45361    -0.50983        1.61        1.99        1.50        1.69        1.37        1.14        2.10        1.83        1.51        1.80
        1213          16          59       8.020     1285.67    0.818201   -0.113625   -0.488657   -0.280803     0.76831    -0.45779    -0.49881        1.61        1.99        1.50        1.69        1.37        1.14        2.10        1.83        1.51        1.80
        1214          16          59       8.080     1285.71    0.815760   -0.111922   -0.493015   -0.280973     0.78214    -0.45709    -0.49042        1.60        1.98        1.50        1.69        1.36        1.14        2.09        1.83        1.51        1.80
        1215          16          59       8.138     1285.77    0.812130   -0.109395   -0.499084   -0.281768     0.76828    -0.44495    -0.45020        1.61        1.98        1.50        1.69        1.37        1.14        2.09        1.83        1.51        1.79
        1216          16          59       8.183     1285.83    0.808012   -0.107688   -0.505654   -0.282551     0.78162    -0.45264    -0.44757        1.60        1.98        1.50        1.69        1.36        1.14        2.08        1.83        1.51        1.80
        1217          16          59       8.241     1285.87    0.805358   -0.106989   -0.509847   -0.282857     0.79401    -0.45731    -0.44882        1.61        1.98        1.50        1.69        1.36        1.14        2.07        1.83        1.51        1.80
        1218          16          59       8.295     1285.93    0.801791   -0.105931   -0.515467   -0.283201     0.79010    -0.45786    -0.43610        1.61        1.97        1.50        1.69        1.36        1.14        2.08        1.83        1.51        1.80
        1219          16          59       8.345     1285.98    0.798949   -0.104770   -0.519970   -0.283433     0.78870    -0.45776    -0.41391        1.61        1.97        1.50        1.69        1.36        1.14        2.08        1.83        1.51        1.80
        1220          16          59       8.402     1286.03    0.795964   -0.104137   -0.524491   -0.283736     0.80200    -0.46606    -0.42056        1.60        1.96        1.50        1.69        1.36        1.14        2.07        1.83        1.51        1.80
        1221          16          59       8.455     1286.09    0.792533   -0.103089   -0.529684   -0.284076     0.80685    -0.47223    -0.41238        1.61        1.96        1.50        1.69        1.36        1.14        2.07        1.83        1.51        1.80
        1222          16          59       8.509     1286.14    0.790014   -0.101977   -0.533166   -0.284979     0.79803    -0.45944    -0.39163        1.61        1.96        1.50        1.69        1.37        1.14        2.06        1.83        1.51        1.80
        1223          16          59       8.554     1286.20    0.786559   -0.100432   -0.538116   -0.285779     0.80988    -0.45883    -0.37744        1.61        1.95        1.50        1.69        1.37        1.14        2.05        1.83        1.51        1.80
        1224          16          59       8.609     1286.24    0.784246   -0.099765   -0.541235   -0.286478     0.81430    -0.46329    -0.38339        1.61        1.95        1.50        1.69        1.37        1.14        2.06        1.83        1.51        1.80
        1225          16          59       8.660     1286.30    0.781183   -0.098080   -0.545643   -0.287068     0.81943    -0.46262    -0.37463        1.61        1.94        1.50        1.69        1.37        1.13        2.04        1.83        1.51        1.80
        1226          16          59       8.713     1286.35    0.778682   -0.096469   -0.549147   -0.287724     0.80753    -0.46063    -0.35638        1.61        1.94        1.50        1.69        1.37        1.14        2.04        1.83        1.50        1.80
        1227          16          59       8.767     1286.40    0.776104   -0.095409   -0.552799   -0.288051     0.82379    -0.46176    -0.35941        1.61        1.94        1.50        1.69        1.37        1.14        2.04        1.83        1.50        1.80
        1228          16          59       8.817     1286.47    0.772833   -0.093799   -0.557499   -0.288316     0.81769    -0.45871    -0.33954        1.61        1.93        1.50        1.69        1.37        1.14        2.03        1.83        1.50        1.80
        1229          16          59       8.878     1286.51    0.770507   -0.092385   -0.560878   -0.288446     0.81100    -0.45560    -0.32767        1.61        1.93        1.50        1.68        1.38        1.14        2.04        1.83        1.50        1.80
        1230          16          59       8.923     1286.58    0.766168   -0.091643   -0.567150   -0.287974     0.84491    -0.47604    -0.33475        1.61        1.93        1.50        1.68        1.38        1.14        2.05        1.83        1.50        1.80
        1231          16          59       8.983     1286.61    0.764567   -0.090759   -0.569524   -0.287824     0.83557    -0.46408    -0.32803        1.61        1.93        1.51        1.68        1.38        1.14        2.06        1.83        1.50        1.80
        1232          16          59       9.041     1286.67    0.761806   -0.089331   -0.573480   -0.287737     0.83246    -0.46219    -0.31400        1.61        1.94        1.50        1.68        1.37        1.14        2.06        1.83        1.50        1.80
        1233          16          59       9.083     1286.73    0.759494   -0.087814   -0.576835   -0.287610     0.84064    -0.46164    -0.30457        1.61        1.94        1.50        1.68        1.37        1.14        2.07        1.83        1.50        1.80
        1234          16          59       9.143     1286.77    0.758062   -0.086584   -0.579009   -0.287392     0.82816    -0.45526    -0.29889        1.61        1.94        1.50        1.68        1.37        1.14        2.07        1.83        1.50        1.80
        1235          16          59       9.198     1286.83    0.756065   -0.085296   -0.582005   -0.286986     0.85196    -0.46793    -0.28949        1.61        1.95        1.50        1.68        1.37        1.14        2.08        1.82        1.50        1.80
        1236          16          59       9.245     1286.88    0.754001   -0.084105   -0.585070   -0.286533     0.85760    -0.46017    -0.28976        1.60        1.94        1.49        1.68        1.36        1.14        2.08        1.82        1.50        1.80
        1237          16          59       9.290     1286.93    0.752002   -0.083097   -0.587985   -0.286116     0.84631    -0.45505    -0.28778        1.60        1.94        1.49        1.68        1.37        1.13        2.08        1.82        1.50        1.80
        1238          16          59       9.350     1286.96    0.750852   -0.082121   -0.589732   -0.285822     0.85547    -0.45047    -0.27341        1.59        1.94        1.49        1.68        1.36        1.13        2.08        1.82        1.50        1.80
        1239          16          59       9.400     1287.02    0.748695   -0.080884   -0.592897   -0.285286     0.85605    -0.46811    -0.27722        1.59        1.94        1.48        1.69        1.36        1.13        2.08        1.82        1.50        1.79
        1240          16          59       9.459     1287.07    0.748026   -0.080260   -0.594182   -0.284541     0.86005    -0.45352    -0.28601        1.59        1.94        1.48        1.69        1.36        1.13        2.08        1.82        1.50        1.79
        1241          16          59       9.509     1287.13    0.748489   -0.080144   -0.593916   -0.283910     0.87628    -0.46411    -0.28729        1.59        1.94        1.48        1.69        1.36        1.13        2.07        1.81        1.50        1.79
        1242          16          59       9.561     1287.18    0.750236   -0.081886   -0.591600   -0.283636     0.87436    -0.45798    -0.30093        1.58        1.94        1.48        1.70        1.35        1.13        2.08        1.82        1.50        1.79
        1243          16          59       9.615     1287.23    0.753783   -0.084221   -0.587073   -0.282956     0.86838    -0.46210    -0.30154        1.59        1.94        1.47        1.70        1.36        1.13        2.08        1.81        1.50        1.79
        1244          16          59       9.668     1287.28    0.758540   -0.086668   -0.580881   -0.282281     0.85834    -0.45450    -0.30304        1.58        1.94        1.47        1.70        1.36        1.13        2.08        1.81        1.49        1.79
        1245          16          59       9.718     1287.34    0.765200   -0.090172   -0.572266   -0.280801     0.85989    -0.46854    -0.33417        1.59        1.95        1.47        1.70        1.36        1.13        2.07        1.81        1.50        1.78
        1246          16          59       9.776     1287.39    0.771687   -0.093473   -0.563605   -0.279483     0.85043    -0.46326    -0.35605        1.59        1.95        1.48        1.71        1.37        1.13        2.07        1.82        1.50        1.79
        1247          16          59       9.828     1287.44    0.779733   -0.096623   -0.552719   -0.277817     0.84348    -0.46042    -0.38303        1.59        1.95        1.48        1.71        1.38        1.14        2.08        1.82        1.50        1.79
        1248          16          59       9.877     1287.51    0.792500   -0.101846   -0.534431   -0.275599     0.82013    -0.45425    -0.41629        1.60        1.96        1.49        1.71        1.39        1.14        2.08        1.82        1.50        1.79
        1249          16          59       9.932     1287.54    0.798322   -0.104453   -0.525768   -0.274482     0.80746    -0.44675    -0.42313        1.60        1.96        1.49        1.72        1.40        1.14        2.10        1.82        1.50        1.79
        1250          16          59       9.990     1287.62    0.813667   -0.112187   -0.502157   -0.270553     0.78961    -0.45822    -0.46835        1.60        1.97        1.49        1.72        1.40        1.14        2.11        1.82        1.50        1.79
        1251          16          59      10.041     1287.68    0.824851   -0.117411   -0.483684   -0.268115     0.75812    -0.44595    -0.48877        1.60        1.99        1.50        1.73        1.41        1.14        2.10        1.82        1.50        1.79
        1252          16          59      10.091     1287.73    0.834249   -0.122344   -0.467423   -0.265663     0.73849    -0.45120    -0.53043        1.61        1.99        1.50        1.73        1.42        1.15        2.12        1.82        1.50        1.79
        1253          16          59      10.147     1287.78    0.843258   -0.126971   -0.451151   -0.263167     0.72955    -0.45758    -0.55347        1.61        2.00        1.50        1.73        1.43        1.13        2.14        1.82        1.50        1.79
        1254          16          59      10.195     1287.84    0.853551   -0.131670   -0.431929   -0.259907     0.67535    -0.43094    -0.58395        1.61        2.01        1.51        1.74        1.43        1.15        2.15        1.83        1.50        1.80
        1255          16          59      10.250     1287.88    0.860302   -0.133726   -0.419523   -0.256902     0.66232    -0.43246    -0.60428        1.61        2.01        1.51        1.73        1.45        1.15        2.17        1.83        1.50        1.80
        1256          16          59      10.309     1287.94    0.869766   -0.136483   -0.402221   -0.251193     0.65237    -0.43771    -0.61917        1.61        2.02        1.51        1.74        1.45        1.15        2.18        1.83        1.50        1.80
        1257          16          59      10.356     1288.00    0.877780   -0.139790   -0.386687   -0.245833     0.63153    -0.41809    -0.62863        1.61        2.03        1.52        1.74        1.45        1.15        2.20        1.83        1.50        1.80
        1258          16          59      10.405     1288.06    0.884019   -0.144059   -0.373391   -0.241529     0.61322    -0.42487    -0.64703        1.61        2.03        1.52        1.74        1.46        1.15        2.21        1.83        1.50        1.80
        1259          16          59      10.461     1288.11    0.888188   -0.150308   -0.362615   -0.238830     0.60739    -0.44473    -0.71161        1.61        2.04        1.52        1.75        1.46        1.15        2.22        1.84        1.51        1.80
        1260          16          59      10.517     1288.15    0.891645   -0.154314   -0.353709   -0.236739     0.60236    -0.45850    -0.72705        1.60        2.04        1.53        1.75        1.47        1.16        2.22        1.84        1.50        1.80
        1261          16          59      10.569     1288.21    0.897698   -0.158825   -0.338109   -0.233655     0.57190    -0.43747    -0.75351        1.61        2.05        1.53        1.75        1.48        1.16        2.23        1.84        1.50        1.80
        1262          16          59      10.627     1288.26    0.903410   -0.162248   -0.323196   -0.230370     0.55084    -0.43280    -0.75269        1.60        2.06        1.53        1.75        1.48        1.15        2.24        1.84        1.51        1.81
        1263          16          59      10.671     1288.32    0.910076   -0.165347   -0.305512   -0.226018     0.51175    -0.42642    -0.75110        1.60        2.06        1.54        1.75        1.49        1.15        2.24        1.84        1.50        1.80
        1264          16          59      10.734     1288.36    0.914120   -0.167490   -0.294254   -0.223040     0.48550    -0.42050    -0.75217        1.60        2.06        1.54        1.75        1.49        1.15        2.25        1.84        1.51        1.81
        1265          16          59      10.787     1288.42    0.919358   -0.171731   -0.278579   -0.218363     0.47015    -0.42590    -0.77444        1.59        2.06        1.54        1.75        1.50        1.15        2.26        1.84        1.50        1.81
        1266          16          59      10.829     1288.48    0.923738   -0.175771   -0.264179   -0.214527     0.44696    -0.42194    -0.79620        1.58        2.07        1.54        1.75        1.50        1.15        2.26        1.84        1.50        1.81
        1267          16          59      10.888     1288.52    0.926447   -0.178578   -0.254789   -0.211871     0.42712    -0.42706    -0.81445        1.57        2.07        1.54        1.76        1.51        1.15        2.27        1.84        1.51        1.81
        1268          16          59      10.939     1288.58    0.930802   -0.181764   -0.240377   -0.206855     0.40695    -0.42963    -0.83414        1.57        2.08        1.55        1.76        1.51        1.14        2.27        1.85        1.50        1.81
        1269          16          59      10.991     1288.63    0.934600   -0.183833   -0.227994   -0.201860     0.39346    -0.43320    -0.84195        1.56        2.08        1.55        1.75        1.51        1.14        2.28        1.85        1.51        1.81
