      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9 
        1521          16          53      31.446      949.08    0.908083   -0.214629   -0.278729   -0.227221     0.43738    -0.51361    -0.76660        1.54        2.04        1.46        1.72        1.36        1.15        2.24        1.79        1.52        1.79
        1522          16          53      31.498      949.14    0.908793   -0.218978   -0.268918   -0.232004     0.41415    -0.51849    -0.77350        1.54        2.04        1.46        1.73        1.36        1.14        2.23        1.79        1.52        1.79
        1523          16          53      31.547      949.21    0.909438   -0.223991   -0.256699   -0.238447     0.38809    -0.52893    -0.77859        1.53        2.05        1.46        1.73        1.36        1.14        2.24        1.79        1.52        1.79
        1524          16          53      31.601      949.26    0.909639   -0.227575   -0.247633   -0.243813     0.36871    -0.53464    -0.77722        1.53        2.05        1.47        1.73        1.37        1.14        2.24        1.79        1.52        1.79
        1525          16          53      31.658      949.30    0.909432   -0.231180   -0.240457   -0.248334     0.35406    -0.53867    -0.78818        1.52        2.05        1.47        1.74        1.37        1.14        2.05        1.79        1.52        1.79
        1526          16          53      31.707      949.35    0.909277   -0.235124   -0.231350   -0.253789     0.33539    -0.53836    -0.79416        1.52        2.06        1.47        1.74        1.38        1.14        2.25        1.80        1.52        1.79
        1527          16          53      31.765      949.40    0.909193   -0.238769   -0.222206   -0.258810     0.31351    -0.54697    -0.79074        1.52        2.06        1.47        1.74        1.38        1.14        2.23        1.79        1.53        1.79
        1528          16          53      31.816      949.48    0.908689   -0.245070   -0.207296   -0.266934     0.28250    -0.55267    -0.80765        1.51        2.07        1.47        1.74        1.38        1.14        2.27        1.79        1.53        1.79
        1529          16          53      31.871      949.51    0.908575   -0.247057   -0.201656   -0.269796     0.26880    -0.54889    -0.80368        1.50        2.07        1.47        1.74        1.38        1.14        2.24        1.80        1.53        1.79
        1530          16          53      31.918      949.57    0.908278   -0.250774   -0.190530   -0.275394     0.24100    -0.55240    -0.81158        1.50        2.07        1.48        1.73        1.38        1.14        2.23        1.79        1.53        1.79
        1531          16          53      31.976      949.61    0.908136   -0.253025   -0.183275   -0.278706     0.22668    -0.55316    -0.81506        1.51        2.08        1.48        1.74        1.38        1.14        2.25        1.80        1.53        1.79
        1532          16          53      32.024      949.67    0.908148   -0.255609   -0.172675   -0.283046     0.19904    -0.54300    -0.81531        1.50        2.08        1.48        1.74        1.38        1.14        2.26        1.80        1.53        1.79
        1533          16          53      32.082      949.72    0.907848   -0.258053   -0.164338   -0.286728     0.17288    -0.56281    -0.81534        1.51        2.07        1.48        1.74        1.38        1.14        2.25        1.80        1.53        1.80
        1534          16          53      32.133      949.78    0.907272   -0.260857   -0.154930   -0.291219     0.16348    -0.55139    -0.82703        1.51        2.07        1.48        1.74        1.38        1.14        2.26        1.80        1.53        1.79
        1535          16          53      32.181      949.83    0.906623   -0.264036   -0.147137   -0.294399     0.15591    -0.56015    -0.84332        1.51        2.07        1.48        1.74        1.38        1.14        2.26        1.80        1.53        1.79
        1536          16          53      32.244      949.88    0.906286   -0.266253   -0.139117   -0.297325     0.13177    -0.55585    -0.83960        1.52        2.07        1.48        1.74        1.38        1.14        2.25        1.80        1.53        1.80
        1537          16          53      32.288      949.94    0.905739   -0.268894   -0.129569   -0.300906     0.11191    -0.57397    -0.85529        1.52        2.07        1.48        1.74        1.39        1.14        2.19        1.80        1.53        1.80
        1538          16          53      32.342      949.99    0.905409   -0.269947   -0.121358   -0.304360     0.08005    -0.55939    -0.82214        1.52        2.07        1.48        1.74        1.38        1.14        2.27        1.80        1.52        1.80
        1539          16          53      32.398      950.04    0.904909   -0.270719   -0.114119   -0.307942     0.05698    -0.51620    -0.83203        1.53        2.07        1.48        1.74        1.38        1.15        2.26        1.80        1.53        1.80
        1540          16          53      32.450      950.09    0.904185   -0.272832   -0.107217   -0.310671     0.02853    -0.52676    -0.82327        1.53        2.07        1.48        1.73        1.38        1.15        2.28        1.80        1.53        1.80
        1541          16          53      32.506      950.15    0.904223   -0.273752   -0.100850   -0.311882     0.03415    -0.52179    -0.81665        1.53        2.07        1.48        1.74        1.38        1.15        2.28        1.80        1.52        1.80
        1542          16          53      32.558      950.20    0.904701   -0.273763   -0.098281   -0.311304     0.02170    -0.52051    -0.81934        1.53        2.06        1.48        1.73        1.37        1.15        2.27        1.80        1.52        1.80
        1543          16          53      32.610      950.25    0.905655   -0.272691   -0.098407   -0.309426     0.02087    -0.50464    -0.79108        1.53        2.06        1.48        1.73        1.37        1.14        2.27        1.80        1.52        1.79
        1544          16          53      32.665      950.30    0.906578   -0.271637   -0.102043   -0.306458     0.02496    -0.51419    -0.80197        1.53        2.06        1.48        1.73        1.37        1.14        2.26        1.80        1.52        1.79
        1545          16          53      32.723      950.36    0.908079   -0.269191   -0.109656   -0.301504     0.04425    -0.51926    -0.81381        1.53        2.06        1.48        1.73        1.37        1.14        2.26        1.80        1.52        1.79
        1546          16          53      32.773      950.42    0.909959   -0.265492   -0.120126   -0.295057     0.07684    -0.50412    -0.81860        1.54        2.05        1.47        1.73        1.36        1.14        2.25        1.80        1.52        1.80
        1547          16          53      32.814      950.48    0.911739   -0.261887   -0.133096   -0.287111     0.11612    -0.55496    -0.82431        1.54        2.05        1.47        1.72        1.36        1.14        2.24        1.80        1.52        1.80
        1548          16          53      32.874      950.51    0.912438   -0.259649   -0.139905   -0.283665     0.11737    -0.55905    -0.83429        1.54        2.05        1.47        1.72        1.36        1.14        2.24        1.80        1.52        1.80
        1549          16          53      32.926      950.57    0.912627   -0.256577   -0.155862   -0.277465     0.19922    -0.58047    -0.82874        1.54        2.04        1.47        1.71        1.36        1.15        2.23        1.79        1.52        1.80
        1550          16          53      32.979      950.62    0.912223   -0.253806   -0.168913   -0.273680     0.19946    -0.54843    -0.84396        1.55        2.04        1.47        1.71        1.35        1.14        2.22        1.80        1.51        1.80
        1551          16          53      33.031      950.67    0.912014   -0.251180   -0.179986   -0.269711     0.21625    -0.54926    -0.82687        1.55        2.03        1.47        1.70        1.35        1.15        2.21        1.80        1.51        1.80
        1552          16          53      33.087      950.73    0.911957   -0.247400   -0.192374   -0.264802     0.26410    -0.54108    -0.82254        1.55        2.03        1.46        1.70        1.35        1.14        2.20        1.79        1.51        1.80
        1553          16          53      33.144      950.78    0.911758   -0.245062   -0.202317   -0.260212     0.28052    -0.55960    -0.82394        1.55        2.02        1.46        1.70        1.34        1.14        2.19        1.79        1.51        1.80
        1554          16          53      33.194      950.84    0.912058   -0.240474   -0.213291   -0.254618     0.30206    -0.52954    -0.80341        1.55        2.02        1.46        1.70        1.34        1.14        2.19        1.79        1.51        1.79
        1555          16          53      33.245      950.89    0.912082   -0.237601   -0.222285   -0.249482     0.32971    -0.55353    -0.79935        1.55        2.01        1.46        1.69        1.34        1.14        2.18        1.79        1.51        1.79
        1556          16          53      33.298      950.94    0.912087   -0.233898   -0.231381   -0.244647     0.34464    -0.53397    -0.79764        1.55        2.01        1.46        1.69        1.34        1.15        2.17        1.79        1.51        1.79
        1557          16          53      33.349      951.01    0.911884   -0.229416   -0.244023   -0.237251     0.36469    -0.53101    -0.78146        1.56        2.00        1.46        1.68        1.34        1.15        2.17        1.79        1.51        1.80
        1558          16          53      33.405      951.04    0.911845   -0.227037   -0.249151   -0.234342     0.37274    -0.52036    -0.76920        1.56        2.00        1.46        1.68        1.34        1.15        2.16        1.79        1.51        1.80
        1559          16          53      33.462      951.10    0.911357   -0.222697   -0.260448   -0.228038     0.40302    -0.52100    -0.76602        1.56        2.00        1.46        1.67        1.34        1.15        2.16        1.79        1.51        1.79
        1560          16          53      33.510      951.16    0.910492   -0.218444   -0.271968   -0.222083     0.42383    -0.51437    -0.75491        1.57        2.00        1.46        1.67        1.34        1.15        2.15        1.79        1.50        1.80
        1561          16          53      33.555      951.22    0.909203   -0.214166   -0.283870   -0.216566     0.45828    -0.51184    -0.75397        1.56        2.00        1.47        1.67        1.34        1.15        2.15        1.79        1.50        1.80
        1562          16          53      33.615      951.25    0.908518   -0.212140   -0.289489   -0.213978     0.46747    -0.50793    -0.74152        1.57        1.99        1.47        1.66        1.34        1.15        2.14        1.79        1.50        1.80
        1563          16          53      33.665      951.31    0.907117   -0.206361   -0.301284   -0.209240     0.49347    -0.48056    -0.74960        1.57        1.99        1.47        1.66        1.34        1.15        2.13        1.79        1.50        1.80
        1564          16          53      33.727      951.36    0.905544   -0.203099   -0.310772   -0.205335     0.51303    -0.49210    -0.72525        1.57        1.98        1.47        1.65        1.34        1.15        2.13        1.79        1.50        1.80
        1565          16          53      33.773      951.42    0.903746   -0.198016   -0.322180   -0.200582     0.53494    -0.47876    -0.72412        1.57        1.98        1.47        1.65        1.35        1.15        2.12        1.79        1.50        1.80
        1566          16          53      33.825      951.47    0.902109   -0.193812   -0.331730   -0.196446     0.55270    -0.46228    -0.69958        1.57        1.97        1.47        1.65        1.35        1.15        2.11        1.79        1.50        1.80
        1567          16          53      33.879      951.52    0.900230   -0.189680   -0.341696   -0.191969     0.57425    -0.46674    -0.70422        1.57        1.97        1.47        1.64        1.35        1.15        2.11        1.79        1.50        1.80
        1568          16          53      33.930      951.58    0.897816   -0.185356   -0.353176   -0.186645     0.59052    -0.45453    -0.67661        1.58        1.96        1.47        1.64        1.35        1.15        2.10        1.79        1.50        1.81
        1569          16          53      33.982      951.63    0.895510   -0.181589   -0.363108   -0.182318     0.62097    -0.43512    -0.66968        1.58        1.96        1.47        1.64        1.36        1.15        2.10        1.79        1.49        1.81
        1570          16          53      34.043      951.68    0.893141   -0.178368   -0.372778   -0.177543     0.62903    -0.44479    -0.66010        1.58        1.96        1.47        1.63        1.36        1.15        2.09        1.79        1.49        1.81
        1571          16          53      34.090      951.75    0.890066   -0.172898   -0.385619   -0.170842     0.64722    -0.43512    -0.65442        1.58        1.95        1.47        1.62        1.36        1.15        2.08        1.79        1.49        1.82
        1572          16          53      34.144      951.80    0.887850   -0.168387   -0.394549   -0.166434     0.66620    -0.42499    -0.62317        1.58        1.95        1.48        1.62        1.36        1.15        2.08        1.79        1.49        1.81
        1573          16          53      34.197      951.84    0.885747   -0.164961   -0.402097   -0.162965     0.67630    -0.41049    -0.61514        1.58        1.95        1.48        1.62        1.37        1.15        2.08        1.79        1.48        1.82
        1574          16          53      34.253      951.89    0.882949   -0.161566   -0.411462   -0.158104     0.70914    -0.40771    -0.61792        1.58        1.94        1.48        1.61        1.37        1.15        2.07        1.79        1.48        1.82
        1575          16          53      34.302      951.95    0.879597   -0.155405   -0.422926   -0.152620     0.71817    -0.39481    -0.58768        1.59        1.93        1.48        1.61        1.37        1.15        2.06        1.79        1.48        1.82
        1576          16          53      34.355      952.00    0.876610   -0.149638   -0.432748   -0.147960     0.73254    -0.38116    -0.56366        1.59        1.93        1.48        1.60        1.37        1.15        2.06        1.79        1.47        1.82
        1577          16          53      34.413      952.05    0.873217   -0.143680   -0.443100   -0.143214     0.75436    -0.36594    -0.55878        1.59        1.93        1.48        1.60        1.38        1.15        2.06        1.79        1.47        1.82
        1578          16          53      34.463      952.10    0.869233   -0.138172   -0.453910   -0.138956     0.77420    -0.35519    -0.54529        1.59        1.93        1.48        1.59        1.38        1.15        2.05        1.79        1.47        1.83
        1579          16          53      34.514      952.16    0.864368   -0.132177   -0.466319   -0.133958     0.79236    -0.33511    -0.51938        1.59        1.93        1.48        1.59        1.38        1.15        2.05        1.79        1.47        1.83
        1580          16          53      34.570      952.21    0.860087   -0.126753   -0.477102   -0.128674     0.82407    -0.31638    -0.51532        1.59        1.92        1.48        1.59        1.38        1.15        2.04        1.78        1.46        1.83
        1581          16          53      34.617      952.28    0.853771   -0.119278   -0.491918   -0.121919     0.82269    -0.31552    -0.47446        1.59        1.92        1.48        1.58        1.39        1.14        2.03        1.78        1.46        1.84
        1582          16          53      34.675      952.31    0.850786   -0.115782   -0.498546   -0.119208     0.84775    -0.29779    -0.45596        1.59        1.91        1.48        1.58        1.39        1.15        2.02        1.78        1.46        1.84
        1583          16          53      34.732      952.37    0.845149   -0.111112   -0.510565   -0.112698     0.86850    -0.29218    -0.46332        1.59        1.91        1.48        1.58        1.39        1.14        2.02        1.78        1.45        1.84
        1584          16          53      34.779      952.43    0.840329   -0.105131   -0.521126   -0.105939     0.88959    -0.28165    -0.44101        1.59        1.91        1.48        1.57        1.40        1.14        2.01        1.78        1.45        1.84
        1585          16          53      34.831      952.49    0.835847   -0.098449   -0.530752   -0.099845     0.88464    -0.26355    -0.39346        1.59        1.91        1.48        1.57        1.40        1.14        2.01        1.78        1.45        1.84
        1586          16          53      34.893      952.53    0.832509   -0.094854   -0.537256   -0.096372     0.89279    -0.25226    -0.38153        1.59        1.91        1.48        1.56        1.40        1.14        2.01        1.77        1.45        1.84
        1587          16          53      34.939      952.59    0.827468   -0.091063   -0.546571   -0.090904     0.90747    -0.23923    -0.37790        1.59        1.91        1.48        1.56        1.40        1.14        2.00        1.77        1.45        1.85
        1588          16          53      34.998      952.63    0.823840   -0.087885   -0.553122   -0.087294     0.91541    -0.23746    -0.36331        1.59        1.91        1.48        1.56        1.40        1.14        2.00        1.77        1.45        1.85
        1589          16          53      35.047      952.71    0.816962   -0.081377   -0.564963   -0.082269     0.91388    -0.22098    -0.33231        1.59        1.91        1.48        1.56        1.41        1.14        2.00        1.77        1.44        1.85
        1590          16          53      35.100      952.74    0.814248   -0.078943   -0.569472   -0.080435     0.92914    -0.21283    -0.31976        1.59        1.90        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.85
        1591          16          53      35.145      952.80    0.808443   -0.073607   -0.578980   -0.076058     0.94144    -0.19223    -0.31207        1.59        1.90        1.48        1.54        1.41        1.14        2.00        1.77        1.44        1.85
        1592          16          53      35.205      952.84    0.805143   -0.070307   -0.584363   -0.072955     0.95404    -0.17654    -0.30176        1.59        1.90        1.48        1.54        1.41        1.14        2.00        1.76        1.44        1.85
        1593          16          53      35.263      952.90    0.800059   -0.065587   -0.592419   -0.068150     0.95181    -0.17291    -0.27487        1.59        1.91        1.48        1.54        1.41        1.14        2.00        1.77        1.44        1.85
        1594          16          53      35.308      952.96    0.795260   -0.062083   -0.599769   -0.063125     0.96622    -0.15399    -0.26840        1.60        1.91        1.48        1.54        1.41        1.14        2.01        1.77        1.44        1.85
        1595          16          53      35.365      953.00    0.792742   -0.059872   -0.603703   -0.059304     0.97543    -0.14838    -0.25623        1.59        1.91        1.48        1.54        1.41        1.14        2.01        1.77        1.44        1.85
        1596          16          53      35.414      953.06    0.789150   -0.055690   -0.609328   -0.053488     0.95767    -0.12726    -0.22836        1.59        1.91        1.48        1.54        1.41        1.14        2.01        1.77        1.44        1.85
        1597          16          53      35.467      953.11    0.785928   -0.052920   -0.614140   -0.048456     0.96619    -0.12958    -0.21851        1.60        1.91        1.48        1.54        1.41        1.14        2.01        1.77        1.44        1.85
        1598          16          53      35.527      953.16    0.782391   -0.050412   -0.619179   -0.044051     0.96970    -0.12170    -0.20941        1.59        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.85
        1599          16          53      35.579      953.22    0.778191   -0.048212   -0.624965   -0.038897     0.97974    -0.11819    -0.19681        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.85
        1600          16          53      35.626      953.28    0.774009   -0.045568   -0.630605   -0.034222     0.98627    -0.10410    -0.18701        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.85
        1601          16          53      35.680      953.32    0.771412   -0.043856   -0.634045   -0.031417     0.99142    -0.10663    -0.17902        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.85
        1602          16          53      35.738      953.37    0.768583   -0.041759   -0.637727   -0.028988     0.99173    -0.09976    -0.16617        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.85
        1603          16          53      35.792      953.43    0.765401   -0.039475   -0.641805   -0.026236     0.99063    -0.08035    -0.15213        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.76        1.44        1.85
        1604          16          53      35.841      953.49    0.762824   -0.038253   -0.645063   -0.023040     1.00720    -0.08237    -0.15729        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.85
        1605          16          53      35.895      953.54    0.761728   -0.038295   -0.646414   -0.021285     0.99713    -0.07877    -0.15338        1.60        1.91        1.48        1.54        1.41        1.14        2.00        1.76        1.44        1.85
        1606          16          53      35.944      953.59    0.761053   -0.037598   -0.647283   -0.020236     0.98834    -0.07568    -0.14044        1.60        1.91        1.48        1.54        1.41        1.14        2.00        1.76        1.44        1.85
        1607          16          53      35.997      953.64    0.759988   -0.036287   -0.648636   -0.019327     0.98422    -0.06201    -0.13065        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1608          16          53      36.048      953.69    0.759062   -0.035006   -0.649821   -0.018247     0.98053    -0.04575    -0.13358        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1609          16          53      36.101      953.76    0.757876   -0.033168   -0.651380   -0.015113     0.99405    -0.05539    -0.13531        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.85
        1610          16          53      36.161      953.81    0.757385   -0.031686   -0.652056   -0.013681     0.98672    -0.06146    -0.12524        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1611          16          53      36.211      953.86    0.756399   -0.030137   -0.653290   -0.012842     0.97195    -0.05362    -0.11182        1.60        1.91        1.48        1.55        1.42        1.14        2.00        1.77        1.44        1.86
        1612          16          53      36.269      953.91    0.754885   -0.030035   -0.655075   -0.011061     0.99619    -0.05240    -0.14261        1.60        1.90        1.48        1.55        1.42        1.14        2.00        1.77        1.44        1.85
        1613          16          53      36.310      953.97    0.753607   -0.029436   -0.656605   -0.008969     0.99319    -0.05157    -0.12637        1.60        1.90        1.48        1.55        1.41        1.14        2.00        1.76        1.44        1.85
        1614          16          53      36.370      954.00    0.752900   -0.028918   -0.657450   -0.007995     0.99106    -0.05298    -0.12079        1.60        1.91        1.48        1.55        1.42        1.14        2.00        1.76        1.44        1.85
        1615          16          53      36.422      954.08    0.751801   -0.028502   -0.658749   -0.005753     0.99457    -0.04041    -0.12375        1.60        1.91        1.48        1.54        1.41        1.14        2.00        1.76        1.44        1.86
        1616          16          53      36.477      954.12    0.751414   -0.028284   -0.659208   -0.004674     0.99649    -0.04630    -0.11865        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.76        1.44        1.85
        1617          16          53      36.526      954.18    0.750460   -0.027460   -0.660337   -0.003441     0.99600    -0.04135    -0.11438        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.85
        1618          16          53      36.582      954.22    0.750103   -0.027867   -0.660728   -0.002735     0.99390    -0.04953    -0.11838        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.76        1.44        1.86
        1619          16          53      36.630      954.28    0.748984   -0.027189   -0.662027   -0.001904     0.99075    -0.04352    -0.11539        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.76        1.44        1.85
        1620          16          53      36.689      954.33    0.748433   -0.027049   -0.662658   -0.001314     0.98724    -0.04803    -0.11795        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1621          16          53      36.735      954.40    0.747715   -0.025940   -0.663513   -0.000167     0.99942    -0.04419    -0.12460        1.60        1.91        1.48        1.55        1.42        1.14        2.00        1.77        1.44        1.85
        1622          16          53      36.794      954.43    0.747862   -0.025803   -0.663352   -0.000178     0.99799    -0.04034    -0.12018        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1623          16          53      36.844      954.49    0.748652   -0.025687   -0.662465   -0.000390     0.98962    -0.03271    -0.11929        1.60        1.91        1.48        1.54        1.41        1.14        2.00        1.76        1.44        1.86
        1624          16          53      36.898      954.54    0.749299   -0.025393   -0.661745   -0.000382     0.98959    -0.03751    -0.11285        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1625          16          53      36.946      954.61    0.749353   -0.024529   -0.661716   -0.000084     0.98883    -0.04218    -0.12473        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.85
        1626          16          53      37.007      954.64    0.749460   -0.024201   -0.661607    0.000003     0.99014    -0.04431    -0.12552        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1627          16          53      37.063      954.70    0.749496   -0.023041   -0.661608    0.000368     0.99118    -0.04398    -0.12662        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1628          16          53      37.111      954.76    0.749858   -0.022052   -0.661231    0.000303     0.99265    -0.03662    -0.12012        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1629          16          53      37.165      954.81    0.750116   -0.021321   -0.660963    0.000219     0.98605    -0.03091    -0.11710        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1630          16          53      37.219      954.86    0.750062   -0.020725   -0.661043    0.000192     0.98495    -0.02942    -0.11771        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1631          16          53      37.272      954.91    0.749407   -0.019861   -0.661811    0.001113     0.98495    -0.02518    -0.11682        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1632          16          53      37.324      954.97    0.748998   -0.019740   -0.662275    0.002019     0.99042    -0.02994    -0.11984        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1633          16          53      37.376      955.02    0.748549   -0.019689   -0.662782    0.002738     0.98245    -0.03247    -0.11960        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1634          16          53      37.430      955.07    0.748077   -0.019549   -0.663315    0.003433     0.98602    -0.03751    -0.12128        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1635          16          53      37.479      955.12    0.747658   -0.019556   -0.663784    0.003956     0.99826    -0.03986    -0.12280        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1636          16          53      37.528      955.19    0.747338   -0.019010   -0.664158    0.004370     0.99487    -0.03775    -0.11862        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1637          16          53      37.584      955.24    0.746873   -0.018138   -0.664711    0.003402     0.98944    -0.03482    -0.11829        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.76        1.44        1.86
        1638          16          53      37.638      955.28    0.746856   -0.017744   -0.664742    0.003027     0.99170    -0.03055    -0.11871        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.85
        1639          16          53      37.694      955.33    0.746806   -0.017274   -0.664811    0.002900     0.98764    -0.02585    -0.11697        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.86
        1640          16          53      37.746      955.39    0.746499   -0.016651   -0.665170    0.003280     0.98987    -0.02353    -0.11737        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.86
        1641          16          53      37.797      955.46    0.746058   -0.016207   -0.665670    0.004392     0.99164    -0.02380    -0.11591        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1642          16          53      37.854      955.49    0.745980   -0.016274   -0.665754    0.004573     0.99115    -0.02460    -0.11453        1.60        1.91        1.48        1.54        1.41        1.14        2.00        1.77        1.44        1.85
        1643          16          53      37.907      955.56    0.745627   -0.016398   -0.666139    0.005434     0.99902    -0.02811    -0.11810        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1644          16          53      37.961      955.60    0.745561   -0.016620   -0.666206    0.005738     0.99698    -0.02521    -0.11649        1.60        1.91        1.48        1.55        1.41        1.14        2.00        1.77        1.44        1.85
        1645          16          53      38.012      955.66    0.745562   -0.017396   -0.666182    0.006008     0.99884    -0.03613    -0.12198        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1646          16          53      38.063      955.71    0.745677   -0.018143   -0.666034    0.006044     1.01855    -0.03482    -0.12604        1.60        1.91        1.47        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1647          16          53      38.114      955.76    0.745878   -0.018683   -0.665794    0.005983     0.97263    -0.03735    -0.12067        1.60        1.91        1.48        1.54        1.41        1.14        2.01        1.76        1.44        1.86
        1648          16          53      38.167      955.81    0.746476   -0.018865   -0.665123    0.005373     0.97617    -0.03818    -0.10953        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1649          16          53      38.216      955.88    0.747020   -0.019282   -0.664507    0.004538     0.98334    -0.03812    -0.11221        1.60        1.91        1.47        1.54        1.41        1.14        2.01        1.76        1.44        1.86
        1650          16          53      38.278      955.91    0.746874   -0.018765   -0.664688    0.004141     0.98575    -0.03897    -0.11310        1.60        1.91        1.47        1.54        1.41        1.14        2.01        1.76        1.44        1.85
        1651          16          53      38.332      955.97    0.746403   -0.017744   -0.665244    0.004200     0.98782    -0.02054    -0.11398        1.60        1.91        1.48        1.54        1.41        1.14        2.01        1.76        1.44        1.85
        1652          16          53      38.379      956.03    0.745926   -0.017522   -0.665778    0.005228     0.99384    -0.02353    -0.11520        1.60        1.91        1.48        1.54        1.41        1.14        2.01        1.76        1.44        1.85
        1653          16          53      38.433      956.08    0.745646   -0.017785   -0.666078    0.005924     0.99786    -0.02643    -0.11765        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.85
        1654          16          53      38.490      956.13    0.745457   -0.017887   -0.666281    0.006619     0.99496    -0.02942    -0.11533        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1655          16          53      38.542      956.19    0.745296   -0.017731   -0.666460    0.007061     0.99640    -0.03351    -0.11121        1.60        1.91        1.47        1.55        1.41        1.14        2.01        1.76        1.44        1.86
        1656          16          53      38.593      956.25    0.745137   -0.017355   -0.666647    0.007213     0.99625    -0.02676    -0.11554        1.60        1.91        1.47        1.55        1.41        1.13        2.01        1.77        1.44        1.85
        1657          16          53      38.651      956.29    0.745324   -0.017405   -0.666436    0.007232     0.99411    -0.03156    -0.11026        1.60        1.91        1.47        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1658          16          53      38.697      956.36    0.745263   -0.016883   -0.666521    0.006911     0.99133    -0.02716    -0.11487        1.60        1.91        1.47        1.55        1.41        1.14        2.01        1.76        1.44        1.86
        1659          16          53      38.756      956.39    0.745399   -0.016697   -0.666375    0.006803     0.98984    -0.02115    -0.11249        1.60        1.91        1.47        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1660          16          53      38.812      956.45    0.745382   -0.016235   -0.666401    0.007171     0.98251    -0.02338    -0.11276        1.60        1.91        1.48        1.54        1.41        1.14        2.01        1.76        1.44        1.85
        1661          16          53      38.852      956.51    0.745319   -0.015825   -0.666480    0.007328     0.99686    -0.02701    -0.11597        1.60        1.91        1.47        1.55        1.41        1.14        2.01        1.76        1.44        1.86
        1662          16          53      38.911      956.55    0.745155   -0.015308   -0.666671    0.007718     0.99136    -0.01740    -0.11295        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.86
        1663          16          53      38.964      956.60    0.745088   -0.015322   -0.666745    0.007794     0.98880    -0.02524    -0.11441        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1664          16          53      39.015      956.66    0.744975   -0.015313   -0.666866    0.008216     0.99557    -0.01932    -0.11710        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1665          16          53      39.071      956.71    0.744922   -0.015260   -0.666921    0.008630     0.99146    -0.02380    -0.11349        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
