Q1,Q2,Q3,Q4,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9
0.81783,-0.194745,-0.300435,-0.450519,1.47,2.11,1.4,1.65,1.15,1.1,2.3,1.78,1.52,1.72
0.816379,-0.194557,-0.302447,-0.451883,1.47,2.1,1.4,1.66,1.16,1.1,2.29,1.78,1.52,1.72
0.816215,-0.19405,-0.303519,-0.451679,1.48,2.1,1.41,1.66,1.16,1.1,2.29,1.78,1.52,1.73
0.816789,-0.193597,-0.304075,-0.450461,1.48,2.09,1.4,1.66,1.17,1.11,2.29,1.78,1.52,1.73
0.818458,-0.193685,-0.303006,-0.448106,1.49,2.09,1.41,1.66,1.18,1.11,2.29,1.78,1.52,1.73
0.820109,-0.193958,-0.301952,-0.445677,1.49,2.09,1.41,1.67,1.19,1.11,2.28,1.78,1.52,1.73
0.823143,-0.194347,-0.299769,-0.441365,1.5,2.09,1.42,1.66,1.19,1.12,2.27,1.79,1.51,1.74
0.826056,-0.194642,-0.297784,-0.437117,1.5,2.08,1.42,1.66,1.21,1.12,2.27,1.79,1.51,1.74
0.829636,-0.194291,-0.29549,-0.432019,1.51,2.08,1.42,1.66,1.21,1.12,2.27,1.79,1.51,1.74
0.833449,-0.194636,-0.293347,-0.425942,1.52,2.08,1.43,1.66,1.22,1.13,2.27,1.79,1.51,1.75
0.838062,-0.194655,-0.290773,-0.418583,1.53,2.08,1.43,1.67,1.23,1.13,2.26,1.8,1.51,1.75
0.842234,-0.194275,-0.288079,-0.412201,1.53,2.08,1.44,1.67,1.23,1.13,2.26,1.8,1.51,1.75
0.849751,-0.192602,-0.282719,-0.40112,1.53,2.07,1.44,1.67,1.24,1.14,2.26,1.8,1.51,1.75
0.853088,-0.19258,-0.280651,-0.395459,1.54,2.07,1.45,1.67,1.25,1.14,2.25,1.8,1.5,1.76
0.861173,-0.192183,-0.274754,-0.382043,1.54,2.07,1.45,1.67,1.25,1.14,2.25,1.8,1.5,1.76
0.866945,-0.190277,-0.270353,-0.372976,1.55,2.07,1.46,1.67,1.27,1.14,2.26,1.8,1.5,1.76
0.873749,-0.189217,-0.265606,-0.36085,1.55,2.07,1.46,1.67,1.27,1.14,2.26,1.81,1.5,1.76
0.879412,-0.188125,-0.26161,-0.350435,1.56,2.07,1.47,1.67,1.29,1.15,2.26,1.81,1.5,1.76
0.88362,-0.187571,-0.258681,-0.342225,1.56,2.07,1.47,1.67,1.3,1.15,2.26,1.81,1.5,1.77
0.89108,-0.185514,-0.253134,-0.327848,1.57,2.08,1.48,1.67,1.3,1.15,2.26,1.81,1.5,1.77
0.895139,-0.184054,-0.250689,-0.319385,1.57,2.07,1.49,1.67,1.31,1.15,2.26,1.82,1.5,1.77
0.900594,-0.182244,-0.248204,-0.306779,1.57,2.08,1.49,1.67,1.32,1.15,2.26,1.82,1.49,1.78
0.904613,-0.181656,-0.245847,-0.297046,1.57,2.08,1.49,1.67,1.33,1.15,2.26,1.82,1.5,1.78
0.908556,-0.180645,-0.243486,-0.287416,1.57,2.07,1.5,1.67,1.33,1.16,2.26,1.82,1.49,1.78
0.914068,-0.178182,-0.240439,-0.273714,1.57,2.07,1.5,1.67,1.34,1.16,2.26,1.82,1.49,1.78
0.916473,-0.177085,-0.238799,-0.267757,1.58,2.07,1.5,1.67,1.34,1.15,2.26,1.82,1.49,1.78
0.922111,-0.174401,-0.234817,-0.25329,1.58,2.07,1.51,1.67,1.35,1.16,2.26,1.82,1.49,1.79
0.925541,-0.17373,-0.230896,-0.244701,1.58,2.07,1.51,1.67,1.35,1.16,2.26,1.82,1.49,1.79
0.93047,-0.171962,-0.224319,-0.233102,1.58,2.07,1.51,1.67,1.35,1.16,2.26,1.82,1.49,1.79
0.934846,-0.169414,-0.217899,-0.223345,1.58,2.07,1.51,1.67,1.35,1.16,2.26,1.82,1.49,1.79
0.93893,-0.166728,-0.212732,-0.212973,1.58,2.07,1.51,1.67,1.36,1.16,2.26,1.82,1.49,1.78
0.943622,-0.164562,-0.207933,-0.198145,1.58,2.07,1.52,1.67,1.36,1.16,2.26,1.82,1.49,1.79
0.946231,-0.163756,-0.204984,-0.189245,1.58,2.07,1.52,1.67,1.36,1.16,2.26,1.82,1.49,1.79
0.948059,-0.162931,-0.202621,-0.183255,1.58,2.07,1.52,1.67,1.37,1.16,2.26,1.83,1.49,1.79
0.950928,-0.160871,-0.199112,-0.173811,1.58,2.07,1.52,1.67,1.37,1.15,2.26,1.82,1.49,1.79
0.953414,-0.159677,-0.196211,-0.164336,1.58,2.07,1.52,1.67,1.37,1.15,2.26,1.83,1.49,1.79
0.956078,-0.15816,-0.192495,-0.15442,1.58,2.07,1.52,1.67,1.37,1.15,2.26,1.82,1.49,1.79
0.958709,-0.155753,-0.188769,-0.144858,1.58,2.07,1.52,1.67,1.37,1.15,2.26,1.82,1.49,1.79
0.96089,-0.153416,-0.186047,-0.136165,1.58,2.07,1.52,1.67,1.37,1.15,2.26,1.82,1.49,1.79
0.962919,-0.152136,-0.183258,-0.126721,1.58,2.06,1.52,1.67,1.37,1.15,2.26,1.82,1.49,1.78
0.964621,-0.151079,-0.18081,-0.118275,1.58,2.06,1.52,1.67,1.37,1.15,2.26,1.83,1.49,1.79
0.965677,-0.150786,-0.17881,-0.112952,1.57,2.06,1.52,1.67,1.37,1.15,2.26,1.82,1.49,1.79
0.967074,-0.150399,-0.176012,-0.105675,1.57,2.06,1.53,1.67,1.37,1.15,2.26,1.82,1.49,1.79
0.968166,-0.150023,-0.173711,-0.09986,1.57,2.06,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.79
0.969288,-0.149532,-0.171608,-0.093119,1.57,2.06,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.79
0.97028,-0.149125,-0.169439,-0.087226,1.57,2.06,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.79
0.971427,-0.147964,-0.167134,-0.08064,1.57,2.06,1.53,1.67,1.38,1.15,2.26,1.82,1.49,1.79
0.972491,-0.146854,-0.165017,-0.073929,1.57,2.06,1.53,1.67,1.38,1.15,2.26,1.82,1.49,1.79
0.973405,-0.146506,-0.16299,-0.066733,1.56,2.06,1.53,1.67,1.38,1.14,2.25,1.82,1.49,1.79
0.974021,-0.146427,-0.161549,-0.061198,1.56,2.06,1.53,1.67,1.38,1.14,2.25,1.82,1.49,1.79
0.97451,-0.14615,-0.160385,-0.056987,1.56,2.05,1.53,1.67,1.38,1.14,2.25,1.82,1.49,1.79
0.975307,-0.14543,-0.15826,-0.050799,1.56,2.05,1.52,1.67,1.38,1.14,2.25,1.82,1.49,1.79
0.975982,-0.145008,-0.156363,-0.044515,1.56,2.05,1.53,1.67,1.38,1.14,2.25,1.83,1.49,1.79
0.976207,-0.145287,-0.15544,-0.041847,1.56,2.05,1.52,1.67,1.38,1.14,2.25,1.82,1.49,1.79
0.976701,-0.144887,-0.153892,-0.037148,1.56,2.05,1.53,1.67,1.38,1.14,2.25,1.83,1.49,1.79
0.977049,-0.144497,-0.153046,-0.032759,1.56,2.05,1.53,1.67,1.38,1.14,2.26,1.82,1.49,1.79
0.977461,-0.143742,-0.15206,-0.028039,1.56,2.05,1.53,1.67,1.38,1.14,2.26,1.82,1.49,1.79
0.978003,-0.142195,-0.15093,-0.022594,1.56,2.05,1.53,1.67,1.38,1.15,2.26,1.82,1.49,1.79
0.978277,-0.141173,-0.150635,-0.018803,1.56,2.05,1.53,1.67,1.38,1.15,2.26,1.82,1.49,1.79
0.978421,-0.140725,-0.150518,-0.015289,1.56,2.05,1.53,1.67,1.39,1.15,2.26,1.82,1.49,1.79
0.978716,-0.139679,-0.149966,-0.010674,1.56,2.05,1.53,1.67,1.39,1.15,2.26,1.82,1.5,1.79
0.978936,-0.138043,-0.15025,-0.007316,1.57,2.06,1.53,1.67,1.39,1.15,2.26,1.82,1.49,1.79
0.978829,-0.136688,-0.152316,-0.003005,1.57,2.06,1.53,1.67,1.39,1.15,2.27,1.82,1.5,1.8
0.978559,-0.136416,-0.154316,-0.000106,1.57,2.06,1.53,1.67,1.39,1.15,2.27,1.82,1.5,1.79
0.978385,-0.135564,-0.156145,0.002096,1.57,2.06,1.53,1.67,1.39,1.15,2.28,1.82,1.5,1.79
0.97832,-0.135668,-0.15646,0.002264,1.57,2.06,1.53,1.67,1.39,1.15,2.28,1.82,1.5,1.79
0.978112,-0.135871,-0.157593,0.000284,1.57,2.06,1.53,1.67,1.39,1.15,2.28,1.82,1.5,1.79
0.978052,-0.136435,-0.157448,-0.003101,1.57,2.06,1.53,1.67,1.4,1.15,2.28,1.82,1.5,1.79
0.978003,-0.136906,-0.157189,-0.007613,1.57,2.07,1.52,1.67,1.39,1.15,2.28,1.82,1.5,1.79
0.977658,-0.137922,-0.157872,-0.015461,1.57,2.07,1.52,1.67,1.39,1.15,2.28,1.82,1.5,1.79
0.977402,-0.138302,-0.158694,-0.019362,1.58,2.07,1.52,1.67,1.39,1.15,2.29,1.82,1.5,1.79
0.976675,-0.139179,-0.160715,-0.030108,1.57,2.07,1.52,1.67,1.39,1.15,2.29,1.82,1.51,1.79
0.97598,-0.140211,-0.16237,-0.037941,1.57,2.07,1.52,1.67,1.4,1.15,2.29,1.83,1.51,1.79
0.975055,-0.141537,-0.164645,-0.046118,1.57,2.07,1.52,1.67,1.39,1.15,2.29,1.82,1.51,1.79
0.974032,-0.142802,-0.166885,-0.054942,1.57,2.07,1.52,1.67,1.39,1.15,2.29,1.82,1.51,1.79
0.972924,-0.144262,-0.168689,-0.064439,1.57,2.08,1.52,1.67,1.39,1.15,2.29,1.82,1.51,1.79
0.971492,-0.145355,-0.170936,-0.07653,1.57,2.08,1.52,1.67,1.39,1.15,2.29,1.82,1.51,1.79
0.970019,-0.147068,-0.172969,-0.086698,1.57,2.08,1.52,1.67,1.38,1.15,2.3,1.82,1.51,1.79
0.967536,-0.149304,-0.176479,-0.102167,1.57,2.08,1.51,1.67,1.38,1.15,2.3,1.82,1.51,1.79
0.966317,-0.150567,-0.178025,-0.108945,1.57,2.08,1.51,1.67,1.38,1.14,2.3,1.82,1.51,1.79
0.963448,-0.15261,-0.181199,-0.125078,1.57,2.08,1.51,1.67,1.37,1.15,2.3,1.82,1.51,1.79
0.962085,-0.153742,-0.18261,-0.131946,1.57,2.08,1.5,1.67,1.36,1.14,2.3,1.82,1.51,1.79
0.959058,-0.155725,-0.185451,-0.146849,1.57,2.08,1.5,1.67,1.36,1.14,2.3,1.82,1.51,1.78
0.95736,-0.156937,-0.186496,-0.15509,1.57,2.09,1.49,1.67,1.35,1.14,2.31,1.82,1.52,1.78
0.954771,-0.158869,-0.187822,-0.167021,1.56,2.08,1.49,1.67,1.34,1.14,2.31,1.82,1.52,1.78
0.95232,-0.160291,-0.189696,-0.177225,1.56,2.09,1.48,1.67,1.33,1.14,2.31,1.82,1.52,1.78
0.948309,-0.164049,-0.193095,-0.191081,1.56,2.09,1.48,1.67,1.32,1.14,2.31,1.82,1.52,1.77
0.946839,-0.164672,-0.194277,-0.196561,1.56,2.09,1.47,1.67,1.31,1.14,2.31,1.81,1.52,1.77
0.944075,-0.165105,-0.196639,-0.206873,1.55,2.09,1.47,1.67,1.3,1.13,2.32,1.81,1.52,1.77
0.939815,-0.167741,-0.200637,-0.219901,1.56,2.09,1.47,1.67,1.29,1.13,2.31,1.81,1.52,1.76
0.937536,-0.169217,-0.203181,-0.226072,1.55,2.09,1.46,1.67,1.28,1.13,2.32,1.81,1.52,1.76
0.932162,-0.172364,-0.208217,-0.240853,1.55,2.1,1.46,1.67,1.26,1.13,2.32,1.81,1.52,1.75
0.927684,-0.174157,-0.211897,-0.253319,1.54,2.1,1.45,1.67,1.25,1.13,2.32,1.81,1.52,1.75
0.925397,-0.175203,-0.213603,-0.259456,1.54,2.1,1.45,1.67,1.25,1.13,2.32,1.8,1.52,1.75
0.921443,-0.177083,-0.216497,-0.269655,1.54,2.1,1.44,1.67,1.24,1.12,2.32,1.8,1.52,1.74
0.916843,-0.179382,-0.219767,-0.280932,1.54,2.11,1.44,1.67,1.23,1.12,2.33,1.8,1.53,1.74
0.912192,-0.18022,-0.22309,-0.292672,1.53,2.11,1.43,1.67,1.22,1.12,2.33,1.8,1.53,1.74
0.909551,-0.180965,-0.225286,-0.298689,1.53,2.11,1.43,1.67,1.21,1.12,2.33,1.8,1.53,1.73
0.905893,-0.18188,-0.22815,-0.30696,1.53,2.11,1.43,1.67,1.2,1.11,2.33,1.8,1.53,1.73
0.901201,-0.183967,-0.231435,-0.316907,1.53,2.12,1.42,1.67,1.2,1.12,2.33,1.8,1.53,1.73
0.896672,-0.185243,-0.234223,-0.326809,1.52,2.12,1.42,1.67,1.19,1.11,2.33,1.79,1.53,1.72
0.893713,-0.185839,-0.235918,-0.333293,1.52,2.11,1.41,1.67,1.19,1.11,2.33,1.79,1.53,1.72
0.889233,-0.186994,-0.238018,-0.342996,1.51,2.12,1.41,1.67,1.18,1.11,2.33,1.79,1.53,1.72
0.886025,-0.187856,-0.239303,-0.349862,1.51,2.12,1.41,1.67,1.18,1.11,2.33,1.79,1.53,1.72
0.880973,-0.188612,-0.240897,-0.360945,1.51,2.12,1.41,1.67,1.17,1.1,2.33,1.79,1.53,1.71
0.876652,-0.189394,-0.242684,-0.369752,1.51,2.12,1.41,1.67,1.16,1.11,2.33,1.79,1.53,1.71
0.87158,-0.189674,-0.246436,-0.379,1.51,2.12,1.41,1.67,1.17,1.1,2.33,1.79,1.53,1.71
0.866947,-0.190777,-0.250298,-0.386468,1.5,2.12,1.4,1.67,1.16,1.1,2.33,1.79,1.53,1.71
0.862159,-0.19078,-0.254203,-0.394545,1.5,2.12,1.4,1.66,1.16,1.1,2.33,1.79,1.53,1.71
0.857066,-0.190902,-0.258104,-0.402961,1.5,2.12,1.4,1.66,1.15,1.1,2.33,1.79,1.53,1.71
0.849468,-0.191013,-0.264162,-0.414892,1.49,2.13,1.4,1.66,1.16,1.1,2.33,1.79,1.53,1.71
0.846224,-0.190603,-0.266323,-0.420294,1.49,2.13,1.4,1.66,1.15,1.1,2.33,1.78,1.53,1.71
0.838741,-0.190967,-0.269358,-0.433004,1.49,2.13,1.4,1.66,1.16,1.1,2.33,1.78,1.53,1.71
0.836509,-0.190501,-0.269522,-0.437401,1.49,2.13,1.4,1.66,1.16,1.1,2.33,1.78,1.53,1.71
0.831912,-0.191369,-0.270011,-0.445415,1.5,2.13,1.4,1.66,1.17,1.1,2.33,1.78,1.53,1.71
0.828849,-0.190851,-0.270241,-0.45117,1.5,2.13,1.4,1.66,1.17,1.11,2.33,1.79,1.53,1.72
0.825099,-0.191801,-0.271667,-0.456751,1.5,2.13,1.4,1.66,1.18,1.11,2.33,1.78,1.53,1.72
0.822134,-0.192436,-0.273397,-0.46078,1.5,2.12,1.41,1.67,1.19,1.11,2.33,1.79,1.53,1.72
0.819879,-0.192096,-0.275144,-0.46389,1.5,2.12,1.41,1.66,1.2,1.11,2.33,1.79,1.53,1.73
0.816031,-0.193637,-0.277554,-0.468574,1.51,2.12,1.41,1.66,1.21,1.12,2.33,1.79,1.53,1.73
0.814765,-0.19355,-0.277964,-0.470566,1.51,2.12,1.42,1.67,1.21,1.12,2.33,1.79,1.53,1.73
0.812491,-0.194714,-0.278803,-0.473512,1.51,2.12,1.42,1.67,1.22,1.13,2.33,1.79,1.52,1.73
0.811506,-0.194866,-0.279419,-0.474774,1.52,2.12,1.43,1.67,1.23,1.13,2.32,1.79,1.52,1.74
0.812261,-0.193993,-0.28027,-0.473336,1.52,2.12,1.43,1.67,1.23,1.13,2.32,1.8,1.52,1.74
0.813054,-0.194225,-0.281708,-0.47102,1.53,2.12,1.44,1.67,1.25,1.13,2.31,1.8,1.52,1.75
0.814507,-0.19447,-0.282216,-0.468097,1.53,2.11,1.44,1.67,1.25,1.14,2.31,1.8,1.51,1.75
0.817101,-0.194573,-0.281405,-0.464003,1.54,2.11,1.45,1.67,1.26,1.14,2.31,1.8,1.51,1.75
0.821528,-0.194474,-0.279144,-0.457548,1.54,2.11,1.45,1.67,1.27,1.14,2.31,1.81,1.51,1.76
0.825809,-0.194677,-0.277033,-0.450992,1.55,2.11,1.46,1.67,1.27,1.14,2.3,1.81,1.51,1.76
0.832785,-0.194102,-0.272748,-0.44091,1.55,2.11,1.46,1.67,1.28,1.14,2.3,1.81,1.51,1.76
0.837472,-0.194045,-0.270136,-0.433606,1.55,2.1,1.46,1.67,1.29,1.15,2.29,1.81,1.51,1.77
0.844834,-0.193841,-0.266158,-0.421712,1.56,2.1,1.47,1.67,1.3,1.15,2.29,1.81,1.5,1.77
0.851962,-0.193469,-0.261803,-0.410109,1.56,2.1,1.47,1.67,1.31,1.15,2.29,1.81,1.5,1.77
0.856679,-0.193769,-0.259257,-0.401673,1.56,2.1,1.48,1.67,1.32,1.15,2.29,1.82,1.5,1.77
0.864553,-0.192826,-0.254536,-0.388044,1.57,2.1,1.48,1.67,1.32,1.15,2.29,1.81,1.5,1.78
0.871262,-0.191435,-0.250487,-0.37618,1.57,2.1,1.49,1.67,1.33,1.15,2.29,1.82,1.5,1.77
0.877634,-0.19074,-0.247105,-0.363753,1.57,2.09,1.49,1.67,1.33,1.16,2.28,1.82,1.5,1.78
0.885672,-0.189728,-0.243379,-0.346923,1.57,2.09,1.49,1.67,1.34,1.16,2.28,1.82,1.5,1.78
0.888821,-0.189407,-0.242028,-0.339918,1.57,2.09,1.5,1.67,1.34,1.16,2.28,1.82,1.5,1.77
0.894417,-0.189277,-0.239263,-0.327025,1.57,2.09,1.5,1.67,1.34,1.16,2.28,1.82,1.5,1.78
0.901328,-0.186841,-0.235625,-0.311737,1.58,2.09,1.5,1.67,1.35,1.16,2.27,1.82,1.5,1.78
0.904272,-0.185516,-0.234372,-0.304869,1.57,2.08,1.5,1.67,1.35,1.16,2.27,1.82,1.5,1.78
0.910641,-0.182254,-0.231914,-0.289365,1.58,2.09,1.5,1.67,1.35,1.16,2.26,1.82,1.5,1.78
0.91605,-0.180295,-0.230049,-0.274635,1.58,2.08,1.51,1.67,1.35,1.16,2.25,1.82,1.49,1.78
0.920508,-0.178189,-0.22774,-0.262771,1.58,2.08,1.5,1.67,1.36,1.16,2.25,1.82,1.49,1.78
0.924746,-0.175182,-0.225681,-0.251443,1.58,2.08,1.5,1.67,1.36,1.16,2.25,1.82,1.5,1.79
0.928612,-0.173303,-0.22379,-0.239926,1.58,2.08,1.51,1.67,1.36,1.16,2.25,1.82,1.5,1.78
0.933248,-0.169853,-0.220965,-0.226657,1.58,2.08,1.51,1.67,1.36,1.16,2.25,1.82,1.5,1.78
0.936718,-0.167069,-0.218448,-0.216628,1.58,2.08,1.51,1.67,1.36,1.16,2.25,1.82,1.5,1.78
0.940289,-0.163844,-0.216589,-0.205185,1.58,2.08,1.51,1.67,1.36,1.16,2.24,1.82,1.49,1.79
0.943113,-0.161652,-0.214854,-0.195564,1.58,2.07,1.51,1.67,1.37,1.16,2.24,1.82,1.49,1.78
0.945238,-0.159896,-0.213496,-0.18809,1.58,2.07,1.51,1.67,1.37,1.16,2.24,1.83,1.49,1.79
0.948732,-0.158238,-0.211595,-0.173481,1.58,2.07,1.51,1.67,1.37,1.16,2.24,1.82,1.49,1.79
0.949484,-0.15811,-0.211181,-0.169954,1.58,2.07,1.51,1.67,1.37,1.15,2.24,1.82,1.49,1.79
0.952048,-0.157746,-0.208907,-0.158364,1.58,2.07,1.51,1.67,1.37,1.15,2.24,1.82,1.49,1.79
0.953881,-0.157652,-0.20672,-0.150077,1.57,2.07,1.51,1.67,1.37,1.16,2.24,1.82,1.49,1.79
0.954862,-0.157816,-0.205646,-0.145059,1.57,2.07,1.52,1.67,1.37,1.15,2.24,1.82,1.49,1.79
0.956528,-0.157973,-0.202943,-0.137523,1.57,2.07,1.51,1.67,1.37,1.15,2.24,1.82,1.49,1.79
0.958056,-0.157017,-0.199828,-0.13245,1.57,2.07,1.51,1.67,1.37,1.15,2.24,1.82,1.49,1.78
0.960278,-0.155338,-0.195108,-0.125175,1.57,2.07,1.51,1.67,1.37,1.15,2.24,1.82,1.49,1.79
0.961162,-0.154971,-0.193215,-0.121734,1.56,2.07,1.51,1.67,1.37,1.15,2.24,1.82,1.49,1.79
0.962955,-0.153995,-0.189711,-0.114073,1.57,2.06,1.51,1.67,1.37,1.15,2.24,1.82,1.5,1.79
0.96424,-0.153277,-0.187516,-0.107632,1.56,2.06,1.52,1.67,1.37,1.15,2.24,1.82,1.49,1.79
0.965524,-0.153002,-0.18548,-0.099754,1.56,2.06,1.52,1.67,1.38,1.15,2.24,1.82,1.5,1.79
0.966734,-0.152843,-0.183398,-0.091815,1.56,2.06,1.52,1.67,1.38,1.15,2.24,1.82,1.49,1.79
0.967313,-0.152911,-0.182254,-0.087787,1.56,2.06,1.52,1.67,1.38,1.15,2.24,1.82,1.49,1.79
0.968229,-0.153024,-0.180801,-0.080172,1.57,2.06,1.52,1.67,1.38,1.15,2.24,1.82,1.5,1.79
0.968912,-0.153816,-0.17901,-0.074193,1.57,2.06,1.52,1.67,1.38,1.15,2.24,1.82,1.5,1.79
0.969866,-0.154134,-0.176299,-0.067246,1.57,2.06,1.52,1.67,1.38,1.15,2.24,1.82,1.5,1.79
0.970533,-0.154466,-0.174358,-0.061688,1.57,2.06,1.52,1.67,1.38,1.15,2.24,1.82,1.5,1.79
0.971357,-0.154624,-0.171371,-0.056476,1.57,2.07,1.52,1.67,1.38,1.15,2.24,1.82,1.5,1.79
0.972177,-0.153774,-0.169043,-0.051481,1.57,2.07,1.52,1.67,1.38,1.15,2.24,1.82,1.5,1.79
0.972826,-0.153651,-0.167024,-0.045876,1.57,2.07,1.52,1.67,1.38,1.15,2.24,1.82,1.5,1.79
0.973043,-0.153673,-0.166707,-0.042196,1.57,2.07,1.52,1.67,1.39,1.15,2.24,1.82,1.5,1.79
0.972928,-0.154434,-0.167142,-0.040301,1.57,2.07,1.52,1.67,1.39,1.15,2.24,1.82,1.5,1.79
0.972618,-0.155018,-0.168388,-0.040357,1.57,2.08,1.52,1.67,1.39,1.15,2.28,1.82,1.5,1.79
0.972337,-0.155054,-0.169634,-0.041744,1.57,2.08,1.51,1.68,1.39,1.15,2.29,1.82,1.51,1.79
0.971956,-0.155602,-0.170539,-0.044787,1.57,2.08,1.51,1.67,1.39,1.15,2.29,1.82,1.51,1.79
0.971373,-0.156304,-0.171671,-0.050331,1.57,2.08,1.51,1.67,1.39,1.15,2.29,1.82,1.51,1.79
0.971034,-0.156289,-0.172259,-0.054717,1.57,2.08,1.51,1.68,1.39,1.15,2.29,1.82,1.51,1.79
0.969782,-0.156928,-0.173977,-0.068027,1.57,2.08,1.51,1.68,1.39,1.15,2.29,1.82,1.51,1.79
0.969184,-0.157227,-0.17461,-0.073989,1.57,2.08,1.51,1.68,1.38,1.15,2.29,1.82,1.51,1.79
0.96782,-0.157642,-0.175728,-0.087143,1.57,2.08,1.51,1.67,1.38,1.15,2.29,1.82,1.51,1.79
0.966535,-0.158059,-0.176637,-0.098121,1.56,2.08,1.5,1.67,1.37,1.15,2.29,1.82,1.51,1.79
0.964187,-0.160029,-0.178978,-0.112698,1.57,2.08,1.5,1.67,1.37,1.15,2.29,1.82,1.51,1.79
0.961651,-0.161878,-0.181149,-0.127314,1.56,2.08,1.5,1.67,1.36,1.15,2.29,1.82,1.51,1.78
0.960007,-0.162435,-0.182055,-0.137323,1.56,2.08,1.49,1.68,1.35,1.14,2.29,1.82,1.51,1.78
0.957099,-0.16375,-0.184532,-0.151969,1.56,2.09,1.49,1.67,1.34,1.14,2.29,1.81,1.51,1.78
0.954016,-0.165537,-0.187341,-0.165391,1.56,2.08,1.49,1.67,1.34,1.14,2.3,1.81,1.52,1.78
0.951708,-0.166872,-0.189245,-0.174903,1.56,2.09,1.48,1.67,1.33,1.14,2.3,1.81,1.52,1.78
0.948109,-0.169204,-0.191736,-0.188937,1.56,2.09,1.48,1.67,1.32,1.14,2.3,1.81,1.52,1.78
0.945639,-0.170442,-0.193324,-0.198347,1.55,2.09,1.48,1.67,1.32,1.14,2.3,1.81,1.52,1.78
0.941678,-0.173254,-0.196438,-0.211277,1.55,2.09,1.47,1.67,1.31,1.13,2.3,1.81,1.52,1.77
0.939147,-0.173958,-0.197893,-0.220408,1.55,2.09,1.47,1.67,1.31,1.13,2.3,1.81,1.52,1.77
0.936317,-0.1751,-0.199442,-0.229943,1.55,2.09,1.47,1.67,1.3,1.13,2.3,1.81,1.52,1.77
0.931386,-0.178475,-0.202439,-0.244306,1.54,2.09,1.46,1.67,1.29,1.13,2.3,1.81,1.52,1.76
0.929195,-0.179867,-0.203663,-0.250532,1.54,2.09,1.46,1.67,1.28,1.13,2.3,1.81,1.52,1.76
0.92531,-0.18066,-0.20581,-0.262309,1.54,2.09,1.46,1.67,1.27,1.13,2.3,1.81,1.52,1.75
0.921613,-0.181488,-0.207476,-0.273215,1.53,2.09,1.46,1.67,1.26,1.12,2.31,1.8,1.52,1.75
0.918537,-0.182027,-0.208621,-0.282194,1.53,2.1,1.45,1.67,1.25,1.12,2.31,1.81,1.52,1.75
0.914562,-0.183616,-0.210669,-0.292369,1.53,2.1,1.44,1.67,1.24,1.13,2.31,1.8,1.53,1.74
0.912025,-0.184417,-0.212019,-0.298744,1.53,2.11,1.44,1.67,1.22,1.12,2.32,1.8,1.52,1.74
0.909002,-0.18406,-0.213468,-0.307033,1.52,2.11,1.43,1.67,1.21,1.12,2.32,1.8,1.53,1.73
0.906908,-0.183769,-0.214724,-0.312477,1.52,2.11,1.42,1.67,1.2,1.11,2.32,1.8,1.53,1.73
0.903406,-0.184019,-0.216855,-0.320887,1.51,2.11,1.42,1.67,1.19,1.11,2.32,1.79,1.53,1.72
0.901543,-0.184433,-0.217886,-0.325162,1.51,2.11,1.41,1.66,1.18,1.11,2.32,1.79,1.53,1.72
0.897439,-0.185943,-0.219862,-0.3342,1.5,2.11,1.41,1.66,1.17,1.1,2.32,1.79,1.53,1.72
0.892815,-0.187599,-0.221387,-0.344492,1.49,2.12,1.4,1.66,1.16,1.1,2.32,1.79,1.53,1.71
0.889761,-0.188586,-0.222345,-0.351174,1.49,2.12,1.4,1.66,1.16,1.1,2.32,1.78,1.53,1.71
0.886179,-0.189921,-0.223228,-0.358868,1.49,2.12,1.4,1.66,1.15,1.1,2.32,1.78,1.53,1.7
0.881137,-0.191864,-0.224835,-0.369101,1.48,2.12,1.39,1.66,1.14,1.1,2.32,1.78,1.53,1.71
0.874832,-0.194392,-0.22855,-0.380322,1.48,2.12,1.39,1.66,1.13,1.09,2.32,1.78,1.53,1.7
0.86897,-0.195893,-0.232755,-0.39031,1.47,2.13,1.39,1.65,1.13,1.09,2.32,1.78,1.53,1.7
0.862778,-0.197718,-0.237778,-0.399979,1.46,2.13,1.39,1.66,1.13,1.09,2.32,1.78,1.53,1.7
0.856081,-0.198445,-0.241921,-0.411362,1.46,2.13,1.39,1.65,1.13,1.09,2.32,1.78,1.53,1.7
0.85105,-0.198605,-0.244457,-0.420132,1.46,2.13,1.38,1.65,1.13,1.09,2.32,1.78,1.53,1.71
0.846082,-0.199155,-0.246733,-0.428492,1.46,2.13,1.39,1.65,1.13,1.09,2.32,1.78,1.53,1.71
0.840349,-0.19967,-0.24915,-0.438029,1.46,2.13,1.39,1.65,1.14,1.09,2.32,1.78,1.53,1.71
0.836244,-0.199694,-0.251124,-0.444697,1.46,2.13,1.39,1.65,1.15,1.1,2.32,1.78,1.53,1.71
0.832944,-0.199432,-0.252352,-0.450277,1.47,2.12,1.4,1.65,1.16,1.1,2.32,1.78,1.53,1.72
0.828693,-0.199431,-0.254714,-0.456745,1.48,2.12,1.4,1.65,1.17,1.1,2.32,1.78,1.53,1.72
