      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ      Stamp2     Quat2_1     Quat2_2     Quat2_3     Quat2_4      Acc2_X      Acc2_Y      Acc2_Z          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9         A10         A11         A12         A13         A14 
         843          17          20      52.285     5914.36   -0.390873    0.429439   -0.536772    0.612108    -0.93509     0.31730    -0.04895     5911.02   -0.539012   -0.526394    0.362911   -0.548334    -0.15937     0.91678    -0.17221        2.38        2.59        2.51        3.17        3.24        3.00        2.81        3.87        3.12        3.92        4.04        3.93        3.89        3.87        3.71
         844          17          20      52.331     5914.38   -0.391002    0.429336   -0.536876    0.612007    -0.93996     0.31559    -0.05047     5911.04   -0.535612   -0.530181    0.358851   -0.550685    -0.23225     0.91474    -0.16422        2.39        2.59        2.52        3.16        3.25        3.00        2.81        3.88        3.11        3.92        4.04        3.93        3.89        3.87        3.71
         845          17          20      52.362     5914.40   -0.391148    0.429304   -0.536938    0.611881    -0.93441     0.31801    -0.05036     5911.08   -0.526951   -0.538357    0.350816   -0.556257    -0.22463     0.91961    -0.17472        2.39        2.58        2.53        3.15        3.24        3.00        2.81        3.87        3.11        3.92        4.03        3.92        3.89        3.87        3.71
         846          17          20      52.371     5914.42   -0.391160    0.429301   -0.536849    0.611954    -0.93000     0.32214    -0.04613     5911.10   -0.522401   -0.542109    0.347603   -0.558916    -0.20447     0.90308    -0.18079        2.40        2.58        2.53        3.15        3.24        3.00        2.82        3.87        3.10        3.92        4.03        3.91        3.89        3.87        3.71
         847          17          20      52.404     5914.44   -0.391054    0.429338   -0.536614    0.612202    -0.93047     0.32699    -0.05341     5911.12   -0.516908   -0.545895    0.344754   -0.562094    -0.31951     0.91521    -0.18877        2.40        2.58        2.53        3.15        3.24        3.00        2.82        3.87        3.10        3.92        4.02        3.90        3.88        3.87        3.71
         848          17          20      52.437     5914.48   -0.390456    0.429558   -0.536143    0.612842    -0.93025     0.31707    -0.05307     5911.16   -0.506181   -0.553218    0.337587   -0.569004    -0.31381     0.90547    -0.16738        2.40        2.58        2.54        3.14        3.24        3.00        2.82        3.88        3.10        3.92        4.02        3.89        3.88        3.87        3.71
         849          17          20      52.465     5914.52   -0.390096    0.429495   -0.535830    0.613388    -0.93877     0.31778    -0.04892     5911.18   -0.500422   -0.557218    0.333608   -0.572531    -0.29607     0.93509    -0.14764        2.41        2.57        2.54        3.13        3.24        3.00        2.82        3.87        3.09        3.92        4.02        3.88        3.88        3.87        3.71
         850          17          20      52.478     5914.54   -0.390072    0.429333   -0.535789    0.613553    -0.93769     0.31236    -0.05265     5911.20   -0.495151   -0.561167    0.329529   -0.575612    -0.30097     0.92494    -0.15308        2.41        2.57        2.54        3.13        3.24        3.00        2.82        3.87        3.09        3.92        4.01        3.87        3.87        3.88        3.71
         851          17          20      52.523     5914.58   -0.390312    0.428897   -0.535980    0.613538    -0.92808     0.31583    -0.05240     5911.24   -0.484634   -0.568244    0.320423   -0.582715    -0.32605     0.89219    -0.14397        2.41        2.57        2.55        3.12        3.23        3.00        2.82        3.87        3.08        3.92        4.02        3.87        3.87        3.88        3.72
         852          17          20      52.543     5914.60   -0.390349    0.428572   -0.536148    0.613595    -0.92491     0.32373    -0.05406     5911.26   -0.480190   -0.571770    0.315082   -0.585850    -0.36246     0.90906    -0.12008        2.41        2.56        2.55        3.11        3.23        3.00        2.82        3.88        3.08        3.92        4.02        3.86        3.87        3.87        3.71
         853          17          20      52.563     5914.62   -0.390469    0.428201   -0.536247    0.613691    -0.93195     0.32647    -0.05188     5911.28   -0.474700   -0.576022    0.310010   -0.588857    -0.40165     0.90562    -0.12819        2.41        2.56        2.55        3.10        3.23        3.00        2.83        3.87        3.08        3.93        4.01        3.85        3.87        3.87        3.72
         854          17          20      52.602     5914.66   -0.390778    0.427372   -0.536629    0.613738    -0.92564     0.32239    -0.06152     5911.30   -0.469045   -0.580492    0.305294   -0.591458    -0.42435     0.86989    -0.15839        2.42        2.56        2.55        3.09        3.23        3.00        2.83        3.87        3.07        3.93        4.01        3.85        3.87        3.87        3.72
         855          17          20      52.628     5914.68   -0.390917    0.427004   -0.536747    0.613803    -0.92133     0.32670    -0.06402     5911.34   -0.458637   -0.588298    0.294173   -0.597512    -0.39260     0.88496    -0.11879        2.42        2.55        2.55        3.08        3.22        2.99        2.83        3.87        3.06        3.93        4.01        3.84        3.87        3.88        3.72
         856          17          20      52.642     5914.70   -0.390978    0.426650   -0.536890    0.613885    -0.92379     0.32678    -0.05976     5911.36   -0.454389   -0.592314    0.288130   -0.599730    -0.45864     0.89723    -0.11827        2.42        2.54        2.55        3.08        3.22        2.99        2.83        3.88        3.06        3.93        4.00        3.83        3.87        3.87        3.71
         857          17          20      52.682     5914.74   -0.391029    0.426071   -0.536984    0.614173    -0.93274     0.32399    -0.05845     5911.40   -0.445736   -0.601435    0.275492   -0.603075    -0.47655     0.82678    -0.11902        2.42        2.54        2.55        3.07        3.22        2.99        2.83        3.88        3.05        3.93        4.01        3.83        3.87        3.88        3.72
         858          17          20      52.702     5914.76   -0.391110    0.425771   -0.537099    0.614229    -0.93474     0.32436    -0.05613     5911.42   -0.441951   -0.605622    0.267877   -0.605098    -0.51015     0.81628    -0.08571        2.42        2.53        2.55        3.06        3.21        2.99        2.83        3.88        3.05        3.93        4.00        3.83        3.88        3.88        3.72
         859          17          20      52.726     5914.78   -0.391243    0.425443   -0.537142    0.614334    -0.93080     0.32453    -0.05392     5911.44   -0.438396   -0.609956    0.259517   -0.606971    -0.54804     0.84954    -0.07980        2.43        2.53        2.55        3.05        3.21        2.99        2.83        3.87        3.04        3.93        4.01        3.83        3.87        3.88        3.72
         860          17          20      52.757     5914.82   -0.391335    0.425032   -0.537026    0.614661    -0.92172     0.32680    -0.06451     5911.46   -0.434886   -0.614361    0.251622   -0.608376    -0.56651     0.87289    -0.09898        2.43        2.53        2.55        3.05        3.20        2.99        2.83        3.87        3.03        3.93        4.01        3.83        3.88        3.88        3.72
         861          17          20      52.791     5914.84   -0.391383    0.424799   -0.537003    0.614811    -0.92655     0.32530    -0.06267     5911.50   -0.426814   -0.622456    0.238202   -0.611260    -0.61278     0.80725    -0.13332        2.43        2.53        2.55        3.04        3.20        2.99        2.83        3.88        3.03        3.93        4.01        3.83        3.87        3.88        3.72
         862          17          20      52.823     5914.86   -0.391328    0.424658   -0.537068    0.614887    -0.92632     0.32445    -0.06217     5911.54   -0.419127   -0.629162    0.223427   -0.615279    -0.58078     0.78660    -0.07588        2.44        2.52        2.55        3.04        3.20        2.99        2.84        3.87        3.02        3.93        4.01        3.82        3.88        3.88        3.72
         863          17          20      52.832     5914.88   -0.391282    0.424497   -0.536923    0.615154    -0.92782     0.33130    -0.06519     5911.56   -0.416324   -0.632412    0.215427   -0.616701    -0.59799     0.77799    -0.08946        2.44        2.52        2.55        3.03        3.19        2.99        2.84        3.87        3.02        3.93        4.00        3.82        3.88        3.88        3.72
         864          17          20      52.869     5914.90   -0.391113    0.424396   -0.536720    0.615509    -0.92542     0.33278    -0.06555     5911.58   -0.412178   -0.636300    0.208835   -0.617753    -0.66066     0.74691    -0.10641        2.45        2.51        2.54        3.03        3.18        2.98        2.84        3.87        3.01        3.93        4.00        3.82        3.88        3.88        3.72
         865          17          20      52.902     5914.94   -0.390909    0.424267   -0.536375    0.616028    -0.92407     0.33191    -0.07113     5911.62   -0.403254   -0.643132    0.196144   -0.620721    -0.59405     0.74779    -0.07996        2.45        2.51        2.54        3.02        3.18        2.99        2.84        3.87        3.01        3.94        4.00        3.81        3.88        3.88        3.72
         866          17          20      52.911     5914.96   -0.390825    0.424188   -0.536249    0.616244    -0.92508     0.32900    -0.06449     5911.64   -0.399831   -0.646225    0.189875   -0.621672    -0.66246     0.75853    -0.07959        2.46        2.50        2.53        3.01        3.17        2.98        2.84        3.88        3.00        3.94        4.00        3.81        3.88        3.88        3.72
         867          17          20      52.948     5914.98   -0.390741    0.424151   -0.536075    0.616474    -0.92545     0.33065    -0.06196     5911.66   -0.395334   -0.649491    0.185324   -0.622517    -0.69741     0.77563    -0.09562        2.46        2.50        2.53        3.01        3.17        2.99        2.84        3.87        3.00        3.94        4.00        3.80        3.88        3.88        3.72
         868          17          20      52.988     5915.04   -0.390536    0.424222   -0.535616    0.616954    -0.92024     0.33053    -0.06365     5911.70   -0.385671   -0.655216    0.179232   -0.624360    -0.64525     0.68992    -0.10282        2.46        2.50        2.52        3.00        3.17        2.99        2.84        3.87        2.99        3.94        4.00        3.80        3.88        3.88        3.72
         869          17          20      52.997     5915.06   -0.390438    0.424256   -0.535526    0.617072    -0.92013     0.33025    -0.06981     5911.72   -0.380558   -0.658074    0.176578   -0.625247    -0.74568     0.71863    -0.09424        2.46        2.49        2.52        2.99        3.16        2.98        2.84        3.87        2.99        3.94        4.00        3.80        3.88        3.87        3.72
         870          17          20      53.030     5915.08   -0.390420    0.424362   -0.535413    0.617108    -0.92562     0.32687    -0.06824     5911.74   -0.375528   -0.660777    0.174030   -0.626152    -0.72013     0.71307    -0.08920        2.46        2.49        2.52        2.99        3.16        2.98        2.84        3.87        2.99        3.94        4.00        3.80        3.87        3.88        3.72
         871          17          20      53.068     5915.12   -0.390422    0.424486   -0.535413    0.617022    -0.92904     0.32500    -0.06777     5911.78   -0.366637   -0.665133    0.167241   -0.628654    -0.77128     0.70872    -0.09635        2.46        2.49        2.51        2.99        3.15        2.98        2.84        3.87        2.98        3.94        4.00        3.80        3.88        3.88        3.72
         872          17          20      53.075     5915.14   -0.390515    0.424502   -0.535475    0.616898    -0.92857     0.32235    -0.06628     5911.80   -0.363371   -0.666453    0.163146   -0.630226    -0.72642     0.69430    -0.07478        2.46        2.49        2.51        2.98        3.15        2.98        2.84        3.88        2.98        3.94        3.99        3.80        3.88        3.88        3.72
         873          17          20      53.111     5915.16   -0.390663    0.424574   -0.535690    0.616568    -0.93159     0.32404    -0.06034     5911.82   -0.360859   -0.667810    0.158852   -0.631329    -0.69153     0.67489    -0.06335        2.46        2.49        2.51        2.98        3.14        2.98        2.84        3.88        2.97        3.94        3.99        3.79        3.88        3.88        3.72
         874          17          20      53.142     5915.20   -0.391107    0.424353   -0.536036    0.616137    -0.92958     0.32164    -0.06074     5911.86   -0.353585   -0.671013    0.151632   -0.633819    -0.76617     0.66216    -0.06710        2.46        2.49        2.51        2.97        3.14        2.98        2.84        3.88        2.97        3.94        4.00        3.80        3.88        3.88        3.72
         875          17          20      53.168     5915.22   -0.391226    0.424221   -0.536166    0.616039    -0.92765     0.32284    -0.06126     5911.88   -0.350347   -0.672478    0.148135   -0.634891    -0.71551     0.62636    -0.06109        2.46        2.49        2.51        2.97        3.13        2.98        2.84        3.88        2.97        3.94        3.99        3.79        3.88        3.88        3.72
         876          17          20      53.183     5915.24   -0.391306    0.424076   -0.536273    0.615996    -0.92721     0.32711    -0.06107     5911.90   -0.346666   -0.674223    0.144787   -0.635832    -0.77951     0.63743    -0.06072        2.46        2.49        2.51        2.96        3.13        2.98        2.84        3.88        2.97        3.94        3.99        3.79        3.88        3.88        3.72
         877          17          20      53.224     5915.28   -0.391325    0.423881   -0.536595    0.615837    -0.92864     0.32326    -0.06459     5911.94   -0.338227   -0.677589    0.137900   -0.638326    -0.79660     0.61605    -0.06634        2.46        2.49        2.50        2.95        3.13        2.98        2.84        3.87        2.97        3.94        4.00        3.80        3.88        3.88        3.72
         878          17          20      53.248     5915.30   -0.391402    0.423700   -0.536747    0.615781    -0.92918     0.32596    -0.06269     5911.96   -0.334878   -0.678643    0.133765   -0.639850    -0.76892     0.60264    -0.05108        2.45        2.49        2.50        2.95        3.13        2.98        2.84        3.88        2.97        3.94        3.99        3.79        3.88        3.88        3.72
         879          17          20      53.261     5915.32   -0.391498    0.423544   -0.536858    0.615730    -0.92683     0.32914    -0.06539     5911.98   -0.331875   -0.679618    0.129564   -0.641242    -0.78463     0.59719    -0.04733        2.45        2.49        2.50        2.94        3.12        2.98        2.84        3.88        2.97        3.94        4.00        3.80        3.88        3.88        3.72
         880          17          20      53.303     5915.36   -0.391432    0.423316   -0.537140    0.615683    -0.92676     0.33477    -0.06077     5912.02   -0.324265   -0.682035    0.121561   -0.644130    -0.81236     0.55561    -0.04438        2.45        2.49        2.50        2.94        3.11        2.98        2.84        3.87        2.97        3.94        4.00        3.80        3.88        3.88        3.72
         881          17          20      53.329     5915.38   -0.391441    0.423207   -0.537114    0.615775    -0.92829     0.33311    -0.06240     5912.04   -0.319967   -0.683258    0.117475   -0.645739    -0.82319     0.53469    -0.05233        2.45        2.49        2.50        2.94        3.11        2.98        2.84        3.87        2.97        3.94        4.00        3.80        3.88        3.88        3.72
         882          17          20      53.344     5915.40   -0.391369    0.423165   -0.537189    0.615784    -0.92875     0.32994    -0.06240     5912.06   -0.315183   -0.684713    0.112798   -0.647383    -0.84776     0.53221    -0.05603        2.44        2.49        2.50        2.93        3.11        2.98        2.84        3.87        2.96        3.94        4.00        3.80        3.88        3.88        3.72
         883          17          20      53.381     5915.44   -0.391548    0.422894   -0.537384    0.615686    -0.92768     0.32825    -0.06002     5912.10   -0.308361   -0.686838    0.101187   -0.650329    -0.79147     0.55209    -0.00487        2.44        2.49        2.50        2.93        3.10        2.98        2.84        3.87        2.96        3.94        4.00        3.80        3.88        3.88        3.72
         884          17          20      53.408     5915.46   -0.391588    0.422765   -0.537530    0.615622    -0.92548     0.33585    -0.05995     5912.12   -0.306210   -0.687836    0.095489   -0.651152    -0.82415     0.54440    -0.00263        2.44        2.49        2.50        2.93        3.09        2.98        2.84        3.88        2.96        3.94        3.99        3.80        3.88        3.88        3.72
         885          17          20      53.443     5915.50   -0.391621    0.422577   -0.537569    0.615696    -0.92561     0.33215    -0.06473     5912.14   -0.302436   -0.689445    0.091243   -0.651822    -0.87265     0.52372    -0.02426        2.44        2.49        2.50        2.92        3.09        2.98        2.84        3.87        2.96        3.94        3.99        3.80        3.88        3.88        3.72
         886          17          20      53.458     5915.52   -0.391649    0.422518   -0.537568    0.615720    -0.92505     0.32549    -0.06907     5912.18   -0.292558   -0.693597    0.082249   -0.653122    -0.88260     0.45431    -0.04869        2.44        2.49        2.50        2.92        3.09        2.97        2.84        3.87        2.96        3.94        3.99        3.80        3.88        3.88        3.72
         887          17          20      53.494     5915.54   -0.391756    0.422413   -0.537556    0.615734    -0.92517     0.32411    -0.06676     5912.20   -0.288750   -0.695402    0.076194   -0.653632    -0.90027     0.47820    -0.01641        2.43        2.49        2.50        2.92        3.08        2.97        2.84        3.88        2.96        3.94        4.00        3.80        3.88        3.88        3.72
         888          17          20      53.527     5915.58   -0.392022    0.422277   -0.537482    0.615722    -0.92601     0.33200    -0.06691     5912.24   -0.282227   -0.698973    0.065815   -0.653798    -0.88402     0.48446     0.00725        2.43        2.49        2.50        2.92        3.07        2.97        2.84        3.88        2.96        3.94        3.99        3.80        3.88        3.88        3.72
         889          17          20      53.533     5915.60   -0.391910    0.422223   -0.537444    0.615864    -0.92376     0.33135    -0.07066     5912.26   -0.277091   -0.701306    0.062209   -0.653850    -0.92791     0.46130    -0.01817        2.43        2.49        2.49        2.92        3.07        2.97        2.84        3.87        2.96        3.94        3.99        3.79        3.88        3.88        3.72
         890          17          20      53.577     5915.64   -0.391890    0.422329   -0.537393    0.615848    -0.92482     0.32486    -0.06348     5912.28   -0.272251   -0.703332    0.057923   -0.654101    -0.89361     0.40705    -0.02933        2.43        2.49        2.49        2.92        3.06        2.97        2.84        3.87        2.95        3.94        3.99        3.79        3.88        3.88        3.72
         891          17          20      53.604     5915.66   -0.391959    0.422422   -0.537376    0.615755    -0.92594     0.32717    -0.06559     5912.32   -0.264550   -0.706966    0.046429   -0.654261    -0.93706     0.41832     0.02562        2.42        2.49        2.49        2.92        3.06        2.97        2.84        3.87        2.95        3.94        3.99        3.79        3.88        3.89        3.72
         892          17          20      53.620     5915.68   -0.391982    0.422455   -0.537256    0.615823    -0.92875     0.33266    -0.06027     5912.34   -0.260711   -0.708654    0.041218   -0.654324    -0.84975     0.43072     0.04682        2.42        2.49        2.49        2.92        3.06        2.97        2.84        3.88        2.95        3.94        3.99        3.79        3.88        3.88        3.72
         893          17          20      53.656     5915.70   -0.391884    0.422525   -0.537165    0.615916    -0.92737     0.33384    -0.06642     5912.36   -0.257194   -0.710901    0.036814   -0.653541    -0.88794     0.41234     0.02190        2.41        2.49        2.49        2.92        3.05        2.97        2.84        3.87        2.95        3.94        3.99        3.79        3.88        3.88        3.72
         894          17          20      53.690     5915.74   -0.391820    0.422715   -0.536870    0.616084    -0.92243     0.33088    -0.06686     5912.40   -0.249557   -0.714376    0.028705   -0.653119    -0.93413     0.38062     0.00680        2.41        2.49        2.49        2.92        3.05        2.97        2.84        3.87        2.95        3.94        3.99        3.79        3.88        3.88        3.72
         895          17          20      53.698     5915.76   -0.391712    0.422824   -0.536819    0.616122    -0.92592     0.32940    -0.06710     5912.42   -0.246624   -0.716165    0.024571   -0.652442    -0.83383     0.33841     0.02569        2.40        2.49        2.49        2.92        3.05        2.97        2.84        3.87        2.95        3.94        3.99        3.79        3.88        3.88        3.72
         896          17          20      53.735     5915.78   -0.391610    0.422910   -0.536629    0.616294    -0.92705     0.33058    -0.06396     5912.44   -0.242829   -0.718091    0.020689   -0.651883    -1.03015     0.36292     0.02211        2.40        2.49        2.49        2.92        3.04        2.97        2.84        3.87        2.95        3.94        3.98        3.79        3.88        3.88        3.71
         897          17          20      53.765     5915.82   -0.391493    0.423087   -0.536165    0.616650    -0.92869     0.32246    -0.06405     5912.48   -0.235689   -0.720803    0.012457   -0.651719    -0.89453     0.35845     0.03812        2.40        2.49        2.49        2.92        3.04        2.97        2.84        3.87        2.96        3.94        3.99        3.80        3.88        3.88        3.71
         898          17          20      53.799     5915.84   -0.391463    0.423064   -0.535921    0.616898    -0.92857     0.32317    -0.06750     5912.52   -0.231797   -0.723703    0.004183   -0.650005    -1.03571     0.32239     0.04021        2.40        2.49        2.48        2.92        3.03        2.97        2.84        3.88        2.96        3.93        3.99        3.80        3.88        3.88        3.71
         899          17          20      53.806     5915.86   -0.391405    0.423060   -0.535767    0.617072    -0.92719     0.32959    -0.06384     5912.54   -0.228127   -0.724813    0.001618   -0.650078    -0.91643     0.31995     0.03720        2.39        2.49        2.48        2.92        3.03        2.97        2.84        3.88        2.96        3.94        3.99        3.81        3.88        3.88        3.72
         900          17          20      53.846     5915.90   -0.391555    0.423118   -0.535686    0.617005    -0.92841     0.32403    -0.06655     5912.56   -0.225212   -0.726156   -0.001068   -0.649597    -0.92233     0.30957     0.04625        2.39        2.49        2.48        2.92        3.03        2.97        2.84        3.87        2.96        3.94        3.99        3.81        3.89        3.88        3.71
         901          17          20      53.881     5915.94   -0.391728    0.422910   -0.535529    0.617175    -0.93087     0.32961    -0.06653     5912.60   -0.221647   -0.729342   -0.005965   -0.647223    -1.02781     0.30962     0.05737        2.39        2.49        2.48        2.92        3.03        2.97        2.84        3.88        2.96        3.94        4.00        3.82        3.88        3.88        3.71
         902          17          20      53.891     5915.96   -0.391651    0.422899   -0.535605    0.617165    -0.92698     0.33085    -0.06724     5912.62   -0.218634   -0.730271   -0.007394   -0.647185    -1.01723     0.33006     0.04560        2.38        2.49        2.48        2.92        3.02        2.97        2.84        3.87        2.96        3.94        4.00        3.83        3.88        3.88        3.71
         903          17          20      53.932     5915.98   -0.391690    0.422869   -0.535559    0.617202    -0.92467     0.32762    -0.06923     5912.64   -0.216317   -0.730844   -0.009184   -0.647294    -0.96137     0.30298     0.04973        2.38        2.49        2.48        2.92        3.02        2.97        2.84        3.87        2.96        3.94        4.00        3.84        3.88        3.88        3.71
         904          17          20      53.950     5916.00   -0.391763    0.422919   -0.535598    0.617087    -0.92651     0.32572    -0.06785     5912.66   -0.215181   -0.731897   -0.011764   -0.646440    -0.87045     0.25802     0.06784        2.38        2.49        2.48        2.92        3.02        2.98        2.84        3.88        2.96        3.94        4.01        3.85        3.88        3.88        3.71
         905          17          20      53.964     5916.02   -0.391862    0.422831   -0.535574    0.617105    -0.92894     0.32464    -0.06737     5912.68   -0.213381   -0.732538   -0.013932   -0.646268    -1.05756     0.27012     0.07401        2.37        2.49        2.48        2.93        3.02        2.97        2.84        3.88        2.96        3.94        4.02        3.86        3.88        3.88        3.71
         906          17          20      54.006     5916.06   -0.392176    0.422575   -0.535666    0.617001    -0.92688     0.32711    -0.06965     5912.72   -0.209134   -0.733288   -0.017989   -0.646706    -0.94826     0.25577     0.07532        2.37        2.49        2.48        2.93        3.02        2.97        2.84        3.88        2.96        3.94        4.02        3.87        3.88        3.87        3.70
         907          17          20      54.030     5916.08   -0.392271    0.422479   -0.535689    0.616987    -0.92615     0.32839    -0.06759     5912.74   -0.207979   -0.733967   -0.020368   -0.646237    -0.94277     0.25790     0.08859        2.37        2.49        2.48        2.93        3.01        2.97        2.84        3.88        2.96        3.94        4.02        3.88        3.89        3.88        3.70
         908          17          20      54.056     5916.10   -0.392195    0.422492   -0.535776    0.616950    -0.92601     0.32769    -0.06515     5912.76   -0.207219   -0.735231   -0.022851   -0.644960    -0.83196     0.21012     0.09896        2.36        2.49        2.48        2.93        3.01        2.97        2.84        3.87        2.96        3.94        4.03        3.89        3.89        3.88        3.70
         909          17          20      54.087     5916.14   -0.392089    0.422461   -0.535686    0.617117    -0.92512     0.32968    -0.06853     5912.80   -0.204270   -0.737135   -0.027828   -0.643530    -0.94322     0.24367     0.09171        2.37        2.49        2.48        2.93        3.01        2.97        2.84        3.88        2.96        3.94        4.04        3.90        3.89        3.87        3.70
         910          17          20      54.120     5916.18   -0.391894    0.422607   -0.535674    0.617152    -0.92943     0.32985    -0.06829     5912.84   -0.202025   -0.738370   -0.034575   -0.642496    -0.95433     0.19620     0.07179        2.36        2.49        2.48        2.93        3.01        2.98        2.84        3.88        2.97        3.94        4.04        3.91        3.90        3.87        3.70
         911          17          20      54.143     5916.20   -0.391754    0.422642   -0.535730    0.617168    -0.92324     0.32940    -0.06716     5912.86   -0.200524   -0.738759   -0.037752   -0.642340    -0.95433     0.20077     0.07751        2.36        2.49        2.48        2.93        3.00        2.98        2.84        3.88        2.97        3.94        4.05        3.92        3.90        3.87        3.70
         912          17          20      54.167     5916.22   -0.391752    0.422634   -0.535674    0.617223    -0.92250     0.32926    -0.06874     5912.88   -0.199077   -0.739027   -0.040344   -0.642324    -0.95070     0.18736     0.08745        2.36        2.49        2.48        2.93        3.00        2.98        2.84        3.88        2.98        3.94        4.05        3.93        3.91        3.86        3.70
         913          17          20      54.204     5916.26   -0.391481    0.422740   -0.535788    0.617223    -0.92576     0.32955    -0.06824     5912.92   -0.195598   -0.740385   -0.044594   -0.641547    -1.05432     0.22899     0.09335        2.36        2.49        2.48        2.94        3.00        2.98        2.84        3.88        2.99        3.95        4.05        3.94        3.92        3.86        3.69
         914          17          20      54.223     5916.28   -0.391494    0.422750   -0.535790    0.617206    -0.92719     0.33071    -0.06955     5912.94   -0.193741   -0.740706   -0.046334   -0.641617    -0.95299     0.22648     0.10135        2.36        2.49        2.48        2.94        3.00        2.98        2.84        3.88        3.00        3.95        4.06        3.95        3.92        3.86        3.69
         915          17          20      54.246     5916.30   -0.391309    0.422785   -0.535883    0.617219    -0.92948     0.33219    -0.06890     5912.96   -0.192382   -0.740950   -0.048384   -0.641592    -0.96252     0.20600     0.09696        2.36        2.49        2.48        2.94        3.00        2.98        2.84        3.88        3.02        3.94        4.06        3.96        3.93        3.85        3.69
         916          17          20      54.283     5916.34   -0.391256    0.422929   -0.535900    0.617139    -0.92337     0.32931    -0.07188     5913.00   -0.189808   -0.741110   -0.052018   -0.641890    -0.96720     0.16856     0.09705        2.36        2.49        2.49        2.93        3.00        2.98        2.84        3.88        3.03        3.95        4.07        3.97        3.93        3.85        3.69
         917          17          20      54.305     5916.36   -0.391148    0.423072   -0.535903    0.617108    -0.92181     0.32783    -0.07043     5913.02   -0.188179   -0.741248   -0.053348   -0.642101    -0.95911     0.17507     0.09987        2.37        2.49        2.49        2.93        3.00        2.98        2.84        3.88        3.03        3.95        4.07        3.98        3.94        3.85        3.69
         918          17          20      54.327     5916.38   -0.391026    0.423203   -0.535850    0.617141    -0.92639     0.32765    -0.06857     5913.04   -0.186524   -0.741441   -0.054596   -0.642256    -0.95980     0.17407     0.10048        2.37        2.49        2.49        2.93        3.00        2.98        2.83        3.88        3.05        3.95        4.08        3.99        3.94        3.85        3.69
         919          17          20      54.359     5916.42   -0.390721    0.423517   -0.535694    0.617254    -0.92667     0.32764    -0.06689     5913.08   -0.183195   -0.741740   -0.056622   -0.642693    -0.97114     0.17510     0.09809        2.37        2.49        2.49        2.93        3.00        2.98        2.83        3.88        3.05        3.95        4.08        4.00        3.95        3.84        3.69
         920          17          20      54.384     5916.44   -0.390579    0.423666   -0.535623    0.617303    -0.92592     0.32601    -0.06327     5913.10   -0.181595   -0.741907   -0.057549   -0.642873    -0.96933     0.17238     0.10451        2.37        2.49        2.49        2.93        3.00        2.98        2.83        3.88        3.06        3.94        4.09        4.00        3.95        3.84        3.69
         921          17          20      54.411     5916.46   -0.390478    0.423773   -0.535666    0.617256    -0.92833     0.32743    -0.06552     5913.12   -0.180890   -0.742571   -0.058635   -0.642207    -0.83440     0.14587     0.10960        2.37        2.49        2.49        2.93        3.00        2.98        2.82        3.88        3.07        3.94        4.09        4.01        3.96        3.84        3.70
         922          17          20      54.443     5916.50   -0.390415    0.423914   -0.535803    0.617081    -0.92814     0.32757    -0.06321     5913.16   -0.179562   -0.743032   -0.059738   -0.641945    -0.95979     0.19038     0.11237        2.37        2.49        2.49        2.94        3.00        2.98        2.82        3.87        3.08        3.94        4.09        4.02        3.96        3.84        3.70
         923          17          20      54.462     5916.52   -0.390471    0.423888   -0.535900    0.616978    -0.92758     0.32692    -0.06365     5913.18   -0.178950   -0.743019   -0.059964   -0.642109    -0.97083     0.17644     0.11534        2.37        2.49        2.49        2.94        3.00        2.98        2.82        3.87        3.09        3.94        4.09        4.02        3.96        3.83        3.69
         924          17          20      54.510     5916.56   -0.390517    0.423803   -0.536153    0.616788    -0.92610     0.32985    -0.06546     5913.22   -0.177552   -0.742911   -0.061346   -0.642491    -0.96872     0.15128     0.10835        2.37        2.49        2.49        2.94        3.00        2.98        2.82        3.88        3.10        3.94        4.10        4.03        3.96        3.83        3.70
         925          17          20      54.518     5916.58   -0.390537    0.423776   -0.536210    0.616745    -0.92674     0.33102    -0.06733     5913.24   -0.177421   -0.742679   -0.061460   -0.642785    -0.97313     0.15057     0.10278        2.37        2.49        2.49        2.94        3.00        2.99        2.82        3.88        3.11        3.94        4.10        4.04        3.97        3.83        3.70
         926          17          20      54.556     5916.60   -0.390396    0.423768   -0.536356    0.616713    -0.92535     0.33123    -0.06644     5913.26   -0.176382   -0.742395   -0.061902   -0.643356    -0.97278     0.14153     0.10746        2.37        2.49        2.49        2.94        3.00        2.98        2.82        3.88        3.11        3.94        4.10        4.04        3.98        3.83        3.70
         927          17          20      54.587     5916.64   -0.390259    0.423920   -0.536450    0.616613    -0.92780     0.32905    -0.06749     5913.30   -0.174747   -0.742115   -0.062638   -0.644053    -0.96467     0.14071     0.11339        2.37        2.49        2.49        2.94        2.99        2.98        2.82        3.88        3.12        3.93        4.10        4.05        3.98        3.83        3.70
         928          17          20      54.597     5916.66   -0.390087    0.423992   -0.536525    0.616606    -0.92857     0.33010    -0.06566     5913.32   -0.174124   -0.742028   -0.063124   -0.644276    -0.96436     0.14063     0.11316        2.37        2.49        2.49        2.94        2.99        2.98        2.81        3.87        3.12        3.93        4.10        4.05        3.99        3.83        3.70
