,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,brazo,brazo,brazo,brazo,brazo,brazo,brazo,espalda,espalda,espalda,espalda,espalda,espalda,espalda,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker3,Rigid Body 2:Marker3,Rigid Body 2:Marker3,MarkerSet:referencia,MarkerSet:referencia,MarkerSet:referencia
,,"A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","8392B20CF49E3573700000001","8392B20CF49E3573700000001","8392B20CF49E3573700000001","8392B20CF49E3573700000002","8392B20CF49E3573700000002","8392B20CF49E3573700000002","8392B20CF49E3573700000003","8392B20CF49E3573700000003","8392B20CF49E3573700000003","8392B20CF49E3573800000001","8392B20CF49E3573800000001","8392B20CF49E3573800000001","8392B20CF49E3573800000002","8392B20CF49E3573800000002","8392B20CF49E3573800000002","8392B20CF49E3573800000003","8392B20CF49E3573800000003","8392B20CF49E3573800000003","8392B20CF49E35717C915B400000000","8392B20CF49E35717C915B400000000","8392B20CF49E35717C915B400000000"
,,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
6488,54.066667,49.578953,12.729978,4.728221,43.849209,1083.078247,-10.725440,2.935847,2.560165,2.593936,-1.233436,-177.653549,830.446228,318.257538,2.617044,25.615225,1106.186035,27.645090,53.527473,1084.102173,-13.099771,52.944542,1058.752808,-44.997425,-174.745285,900.298462,323.557098,-177.954697,827.027893,316.053802,-180.202835,764.305908,315.267792,-49.198452,1176.696289,198.319626
6489,54.075000,,,,,,,,2.551502,2.159683,-1.235299,-177.687653,830.435669,318.287354,2.617044,25.775230,1105.739136,27.685545,53.731140,1083.586060,-12.939951,53.359428,1057.969971,-44.706573,-174.796844,900.281494,323.597534,-177.977539,827.020142,316.081055,-180.230743,764.299988,315.289825,-49.136829,1176.601318,198.226456
6490,54.083333,49.175667,12.759847,4.423627,44.081917,1082.018555,-10.301669,2.935847,2.553863,2.093437,-1.217507,-177.723251,830.430054,318.308716,2.617044,25.946657,1105.297241,27.741144,53.926964,1083.092529,-12.851511,53.599205,1057.379150,-44.543503,-174.857224,900.272522,323.628448,-178.010559,827.016724,316.094421,-180.243942,764.295959,315.309723,-49.096542,1176.507813,198.142761
6491,54.091667,,,,,,,,2.565708,2.208351,-1.202854,-177.746124,830.418701,318.327881,2.617044,26.103161,1104.863281,27.795576,54.172066,1082.492432,-12.756229,53.868282,1056.711670,-44.337276,-174.896149,900.255554,323.657562,-178.027985,827.018127,316.112488,-180.256134,764.276855,315.320007,-49.052402,1176.407959,198.045380
6492,54.100000,48.979782,12.259206,4.497440,44.565365,1080.880859,-9.991162,2.935847,2.564631,2.009659,-1.200606,-177.769547,830.419434,318.350555,2.617044,26.279150,1104.402588,27.840803,54.332584,1081.904541,-12.618062,54.116325,1056.072266,-44.148754,-174.927856,900.258179,323.691162,-178.053589,827.009705,316.128448,-180.268860,764.285706,315.338806,-49.016953,1176.331909,197.955658
6493,54.108333,,,,,,,,2.579369,2.272044,-1.177754,-177.790955,830.411194,318.365906,2.617044,26.451393,1103.936157,27.868168,54.555000,1081.401367,-12.507743,54.247261,1055.656250,-44.102341,-174.970062,900.243774,323.710327,-178.072296,827.006592,316.144623,-180.272461,764.278992,315.349548,-48.976410,1176.236938,197.841324
6494,54.116667,48.788010,11.805862,4.594261,45.070805,1079.777222,-9.736299,2.935847,2.580670,2.199971,-1.166801,-177.813446,830.409058,318.385437,2.617044,26.628891,1103.473755,27.890787,54.843891,1080.823486,-12.383819,54.666000,1054.785767,-43.774048,-175.008682,900.245178,323.739563,-178.092636,827.003601,316.157959,-180.280869,764.273499,315.365356,-48.929466,1176.136841,197.722549
6495,54.125000,,,,,,,,2.581203,2.095026,-1.154944,-177.837341,830.399902,318.397247,2.617044,26.775345,1103.026001,27.920626,55.075077,1080.221802,-12.240273,54.896893,1054.149658,-43.569981,-175.049042,900.246948,323.762329,-178.117508,826.991455,316.167358,-180.287750,764.255188,315.368042,-48.881531,1176.060791,197.609940
6496,54.133333,48.842815,10.854384,5.101547,45.764114,1078.666504,-9.660541,2.935847,2.572098,1.828833,-1.147125,-177.852524,830.395020,318.410919,2.617044,26.962021,1102.541260,27.959160,55.266766,1079.641479,-12.135447,55.053295,1053.648193,-43.476971,-175.087067,900.236816,323.776215,-178.122192,826.994202,316.183289,-180.290375,764.247803,315.379395,-48.836319,1175.974731,197.490295
6497,54.141667,49.599941,7.700814,4.444215,46.008030,1077.928467,-9.053215,2.935847,2.585384,2.079465,-1.135726,-177.875763,830.390320,318.415833,2.617044,27.129183,1102.060547,27.991434,55.507374,1079.054199,-12.021654,55.478500,1052.802368,-43.161510,-175.110245,900.230408,323.785736,-178.157867,826.984619,316.184601,-180.301041,764.250183,315.383270,-48.781368,1175.888428,197.365799
6498,54.150000,49.687481,7.041041,4.417617,46.210144,1077.370972,-8.937431,2.935847,2.584219,2.054959,-1.118514,-177.894333,830.383301,318.426788,2.617044,27.276350,1101.589111,28.033092,55.735123,1078.476563,-11.895339,55.711956,1052.179565,-42.983414,-175.150848,900.231506,323.797394,-178.175247,826.973572,316.199860,-180.299011,764.238586,315.389130,-48.746693,1175.799805,197.268311
6499,54.158333,49.437332,7.189678,4.531199,46.458496,1076.797485,-8.817393,2.935847,2.584285,1.983771,-1.109517,-177.917694,830.388977,318.436218,2.617044,27.439085,1101.115112,28.055315,56.011021,1077.935303,-11.766844,56.022644,1051.477783,-42.772057,-175.190125,900.238403,323.812805,-178.190826,826.977478,316.205170,-180.314056,764.244812,315.396698,-48.681606,1175.722778,197.157913
6500,54.166667,49.214104,7.345368,4.596740,46.664223,1076.221924,-8.687636,2.935847,2.594840,2.181606,-1.093575,-177.943954,830.388977,318.431915,2.617044,27.607590,1100.622559,28.111399,56.204391,1077.344971,-11.633311,56.237206,1050.826050,-42.574142,-175.223206,900.242920,323.816864,-178.229416,826.979492,316.195801,-180.321579,764.237183,315.388763,-48.645409,1175.624512,197.049576
6501,54.175000,49.568050,6.334691,5.082114,47.163788,1075.678589,-8.758456,2.935847,2.596865,2.135168,-1.090052,-177.966644,830.389648,318.437073,2.617044,27.788630,1100.150513,28.161919,56.432873,1076.695068,-11.500302,56.454422,1050.367798,-42.486996,-175.253357,900.233337,323.819672,-178.249237,826.983337,316.209106,-180.339188,764.246582,315.388702,-48.593533,1175.517212,196.938690
6502,54.183333,49.033993,6.883039,4.674184,47.111694,1075.056763,-8.440959,2.935847,2.593879,2.117289,-1.076382,-177.985382,830.392944,318.434357,2.617044,27.970940,1099.666016,28.211647,56.631355,1076.129272,-11.397490,56.818378,1049.513672,-42.161793,-175.288055,900.241882,323.819000,-178.269836,826.984070,316.200043,-180.340134,764.246704,315.390106,-48.540813,1175.423950,196.822647
6503,54.191667,48.823055,6.990097,4.734941,47.318012,1074.479736,-8.316907,2.935847,2.612676,2.497845,-1.064638,-178.005219,830.394592,318.429108,2.617044,28.122807,1099.189331,28.240503,56.882187,1075.552734,-11.274358,57.032272,1048.837524,-41.982891,-175.309158,900.242554,323.819061,-178.290756,826.978943,316.192291,-180.357605,764.256226,315.381989,-48.452457,1175.310791,196.679276
6504,54.200000,48.608311,7.041984,4.838566,47.528965,1073.869263,-8.199056,2.935847,2.605075,2.284378,-1.062963,-178.023132,830.391602,318.427246,2.617044,28.265535,1098.665894,28.266333,57.092430,1074.941040,-11.137806,57.317226,1048.126343,-41.769276,-175.335739,900.229309,323.813843,-178.311050,826.984619,316.193604,-180.364197,764.255737,315.380676,-48.393528,1175.207642,196.555099
6505,54.208333,48.420166,7.087680,4.912827,47.741398,1073.269653,-8.092131,2.935847,2.616684,2.509463,-1.048667,-178.038651,830.395935,318.422852,2.617044,28.436224,1098.165894,28.293674,57.278614,1074.329590,-11.057404,57.587315,1047.453491,-41.576977,-175.362198,900.229431,323.813293,-178.325439,826.985840,316.185364,-180.369797,764.268677,315.376801,-48.336533,1175.113647,196.436707
6506,54.216667,48.258514,6.978939,4.956895,47.961338,1072.676270,-7.978639,2.935847,2.613792,2.350703,-1.046749,-178.055344,830.390686,318.417389,2.617044,28.617052,1097.693970,28.331577,57.519943,1073.710327,-10.920890,57.843800,1046.761353,-41.374313,-175.383240,900.220093,323.809540,-178.348846,826.984863,316.182831,-180.375427,764.263550,315.366760,-48.272449,1175.023315,196.292801
6507,54.225000,48.092281,6.827785,5.027191,48.185776,1072.089111,-7.874443,2.935847,2.625205,2.639405,-1.033996,-178.073517,830.387085,318.415527,2.617044,28.771652,1097.220093,28.323746,57.762562,1073.128174,-10.802838,58.124748,1046.060425,-41.190582,-175.408447,900.214050,323.808533,-178.364838,826.982605,316.179749,-180.388474,764.260864,315.365082,-48.208210,1174.921753,196.151733
6508,54.233333,47.971313,6.740618,5.050591,48.405952,1071.495850,-7.783520,2.935847,2.619690,2.382663,-1.032687,-178.086243,830.389954,318.412689,2.617044,28.942669,1096.701294,28.308445,57.995510,1072.538696,-10.724368,58.331776,1045.371704,-41.045536,-175.431046,900.217163,323.814087,-178.377655,826.984070,316.169647,-180.391190,764.265259,315.361237,-48.134159,1174.826294,195.995972
6509,54.241667,47.848194,6.598550,5.146473,48.629398,1070.890015,-7.709486,2.935847,2.623280,2.394800,-1.024761,-178.096512,830.382263,318.409607,2.617044,29.091343,1096.187988,28.312498,58.226658,1071.906006,-10.635394,58.660522,1044.707886,-40.857956,-175.450409,900.202576,323.813934,-178.388748,826.980347,316.164612,-180.391373,764.261414,315.357391,-48.059078,1174.725830,195.835114
6510,54.250000,47.679409,6.517112,5.205623,48.824711,1070.317139,-7.635643,2.935847,2.617746,2.320801,-1.019975,-178.115280,830.389648,318.405151,2.617044,29.242584,1095.723389,28.303829,58.399509,1071.306152,-10.568254,58.907288,1044.064209,-40.682816,-175.480209,900.215515,323.808014,-178.400482,826.985229,316.160126,-180.406158,764.265320,315.354431,-47.994675,1174.622925,195.654144
6511,54.258333,47.505257,6.530081,5.258003,49.035809,1069.744629,-7.554917,2.935847,2.630153,2.597926,-1.009999,-178.127029,830.387939,318.402252,2.617044,29.423079,1095.241089,28.319044,58.617561,1070.743774,-10.492027,59.171707,1043.386597,-40.511631,-175.493744,900.211426,323.807648,-178.415451,826.980469,316.155365,-180.412918,764.269104,315.350952,-47.928909,1174.547363,195.491119
6512,54.266667,47.292683,6.539284,5.342383,49.263229,1069.157715,-7.468361,2.935847,2.623600,2.439268,-1.009601,-178.135376,830.401428,318.404083,2.617044,29.585436,1094.759033,28.301085,58.880241,1070.157959,-10.369368,59.439053,1042.689575,-40.345966,-175.505371,900.219177,323.807800,-178.429001,827.003113,316.157440,-180.412598,764.279602,315.354309,-47.863781,1174.473145,195.316864
6513,54.275000,47.149437,6.560036,5.408368,49.469856,1068.590698,-7.384608,2.935847,2.630710,2.686194,-0.995686,-178.141037,830.405457,318.402618,2.617044,29.746161,1094.260620,28.299726,59.049526,1069.578125,-10.293438,59.686768,1042.074585,-40.201401,-175.522003,900.223633,323.802551,-178.430466,827.008545,316.160706,-180.411911,764.281738,315.351990,-47.808853,1174.378296,195.164673
6514,54.283333,47.348198,5.955870,5.938678,49.966606,1068.046265,-7.499401,2.935847,2.620946,2.495230,-0.996412,-178.141647,830.407898,318.395508,2.617044,29.912970,1093.783203,28.304140,59.266209,1068.984009,-10.234419,59.893547,1041.637329,-40.202587,-175.523438,900.228394,323.792725,-178.439911,827.009338,316.153381,-180.402695,764.283203,315.347595,-47.735462,1174.278687,194.994888
6515,54.291667,46.854641,6.412118,5.509226,49.914467,1067.450195,-7.215362,2.935847,2.618899,2.579806,-0.989787,-178.143646,830.413269,318.390686,2.617044,30.107857,1093.314575,28.315796,59.511703,1068.402466,-10.099924,60.221371,1040.766113,-39.859375,-175.531296,900.226624,323.779877,-178.441437,827.019531,316.148438,-180.399063,764.291626,315.351196,-47.665981,1174.194214,194.841675
6516,54.300000,46.658745,6.414677,5.572228,50.115211,1066.893433,-7.091298,2.935847,2.619947,2.676939,-0.986540,-178.144943,830.410034,318.382141,2.617044,30.276478,1092.845459,28.314842,59.717804,1067.877075,-9.975479,60.450245,1040.106689,-39.676270,-175.533798,900.224304,323.767426,-178.441223,827.020020,316.144196,-180.400848,764.283508,315.342255,-47.609161,1174.108643,194.702988
6517,54.308333,46.486950,6.407217,5.638399,50.317425,1066.334106,-7.004751,2.935847,2.609107,2.488808,-0.984708,-178.143112,830.414795,318.383148,2.617044,30.435068,1092.376831,28.317661,59.883671,1067.297363,-9.893668,60.717690,1039.466553,-39.490784,-175.541428,900.231873,323.765015,-178.437805,827.015259,316.141144,-180.390991,764.295227,315.350769,-47.576954,1174.022339,194.541107
6518,54.316667,46.368313,6.298215,5.692599,50.494133,1065.773193,-6.940223,2.935847,2.616489,2.730132,-0.975520,-178.144226,830.425781,318.382660,2.617044,30.549089,1091.914307,28.312057,60.073006,1066.690063,-9.830617,60.937214,1038.854004,-39.350121,-175.545547,900.251343,323.768036,-178.437256,827.024353,316.135986,-180.390808,764.298462,315.350891,-47.491863,1173.918701,194.382065
6519,54.325000,46.222286,6.204077,5.740853,50.668419,1065.218384,-6.865749,2.935847,2.607145,2.459931,-0.983511,-178.147278,830.430359,318.376709,2.617044,30.688257,1091.439087,28.294958,60.263992,1066.152466,-9.730538,61.150581,1038.205078,-39.173531,-175.548935,900.247681,323.758575,-178.439056,827.030151,316.132172,-180.394470,764.311096,315.346802,-47.413528,1173.833008,194.213150
6520,54.333333,46.053249,6.178934,5.763587,50.846775,1064.660645,-6.791037,2.935847,2.621226,2.686735,-0.971163,-178.150314,830.440308,318.378784,2.617044,30.862497,1090.984131,28.297304,60.415028,1065.610352,-9.672281,61.374050,1037.520020,-39.018970,-175.558716,900.259644,323.770691,-178.443497,827.042175,316.131287,-180.389648,764.316895,315.341797,-47.335762,1173.737183,194.040604
6521,54.341667,45.899124,6.133435,5.807980,51.030602,1064.096558,-6.716975,2.935847,2.611860,2.444107,-0.974433,-178.158112,830.439270,318.374237,2.617044,30.996605,1090.514404,28.288723,60.638550,1064.993774,-9.589751,61.568050,1036.907349,-38.868797,-175.569214,900.251404,323.763550,-178.454666,827.045349,316.126099,-180.391190,764.319397,315.340698,-47.271584,1173.656128,193.871902
6522,54.350000,45.723587,6.042450,5.886553,51.214352,1063.526245,-6.638734,2.935847,2.614883,2.669065,-0.965031,-178.164429,830.448120,318.368896,2.617044,31.124950,1090.055786,28.269217,60.781910,1064.384155,-9.511478,61.835232,1036.258057,-38.671082,-175.583755,900.264771,323.757416,-178.451752,827.048401,316.110962,-180.398499,764.329224,315.345764,-47.182648,1173.579590,193.706833
6523,54.358333,45.603291,5.990280,5.954193,51.381603,1062.947632,-6.559241,2.935847,2.605639,2.504016,-0.963423,-178.175217,830.449280,318.364197,2.617044,31.224909,1089.535156,28.249748,60.958038,1063.833618,-9.426415,62.030857,1035.609253,-38.537514,-175.597214,900.263672,323.745850,-178.472961,827.050232,316.111298,-180.396133,764.332520,315.343079,-47.095703,1173.491943,193.534088
6524,54.366667,45.440369,5.989144,5.973557,51.552113,1062.365723,-6.477781,2.935847,2.604546,2.368752,-0.964510,-178.176544,830.457886,318.362244,2.617044,31.373251,1089.041870,28.258442,61.182102,1063.257568,-9.333144,62.196167,1034.929932,-38.381794,-175.603775,900.269287,323.747772,-178.469482,827.062866,316.110077,-180.396851,764.339905,315.336487,-47.009621,1173.381470,193.374298
6525,54.375000,45.280636,5.915060,6.022389,51.746586,1061.778687,-6.377252,2.935847,2.606836,2.613553,-0.955109,-178.189331,830.461914,318.354065,2.617044,31.536777,1088.567139,28.281137,61.379135,1062.642212,-9.207002,62.446785,1034.262939,-38.197212,-175.617905,900.272583,323.732574,-178.487152,827.066589,316.099304,-180.403732,764.345520,315.338165,-46.914833,1173.276245,193.225159
6526,54.383333,45.133675,5.856854,6.050869,51.935959,1061.217529,-6.284608,2.935847,2.604969,2.585164,-0.953857,-178.188705,830.460754,318.349487,2.617044,31.704668,1088.114868,28.288021,61.503273,1062.052246,-9.157958,62.685394,1033.637451,-38.025963,-175.619934,900.267273,323.722809,-178.486588,827.064880,316.100128,-180.400101,764.349609,315.333374,-46.829971,1173.149658,193.101456
6527,54.391667,44.982918,5.795395,6.083904,52.136139,1060.628906,-6.198005,2.935847,2.619102,2.971578,-0.937896,-178.191742,830.458618,318.339874,2.617044,31.872007,1087.606812,28.284727,61.722218,1061.440552,-9.072098,62.912197,1032.964478,-37.842159,-175.628693,900.266785,323.714508,-178.491089,827.068909,316.092804,-180.396057,764.339355,315.320129,-46.737583,1173.040405,192.945816
6528,54.400000,44.853184,5.720114,6.143438,52.341000,1060.034058,-6.103322,2.935847,2.607635,2.858183,-0.939069,-178.194336,830.460754,318.332092,2.617044,32.027832,1087.077271,28.312952,61.967072,1060.855957,-8.927840,63.159027,1032.284912,-37.651417,-175.634888,900.259033,323.693604,-178.492523,827.073975,316.086578,-180.395935,764.349548,315.324402,-46.644310,1172.918945,192.779678
6529,54.408333,44.706409,5.740343,6.169013,52.543423,1059.487183,-5.987637,2.935847,2.600661,2.623815,-0.941862,-178.195724,830.464905,318.323975,2.617044,32.198933,1086.614380,28.351755,62.181431,1060.338501,-8.816648,63.353142,1031.657349,-37.505100,-175.641510,900.266418,323.689484,-178.491089,827.073792,316.075073,-180.394882,764.354919,315.315613,-46.541306,1172.813110,192.614731
6530,54.416667,44.505196,5.719729,6.239351,52.764648,1058.917114,-5.874430,2.935847,2.606649,2.887157,-0.929979,-178.200241,830.473816,318.313629,2.617044,32.376163,1086.151978,28.362812,62.382401,1059.731689,-8.723571,63.651630,1030.994751,-37.279446,-175.650208,900.271912,323.672699,-178.499252,827.090759,316.069916,-180.391693,764.359009,315.306488,-46.436432,1172.689941,192.434952
6531,54.425000,44.390903,5.582869,6.265072,52.993702,1058.333374,-5.781303,2.935847,2.607189,2.908640,-0.924371,-178.199982,830.474365,318.310577,2.617044,32.557884,1085.677002,28.368160,62.617733,1059.088013,-8.629483,63.896149,1030.375610,-37.116341,-175.655396,900.278870,323.673187,-178.499313,827.089050,316.063568,-180.385895,764.354675,315.302765,-46.348770,1172.577271,192.258438
6532,54.433333,44.274055,5.469514,6.292409,53.218327,1057.753296,-5.688282,2.935847,2.595341,2.778839,-0.920456,-178.213608,830.484131,318.305725,2.617044,32.742306,1085.167358,28.384871,62.836975,1058.545288,-8.545865,64.136978,1029.698486,-36.941666,-175.677322,900.281860,323.657135,-178.514755,827.104614,316.060364,-180.389084,764.366150,315.307861,-46.262997,1172.476929,192.077759
6533,54.441667,44.000633,5.656073,6.397758,53.425896,1057.194336,-5.607592,2.935847,2.606673,3.086373,-0.913354,-178.216476,830.487976,318.291840,2.617044,32.890022,1084.698608,28.381018,63.074230,1058.019043,-8.467212,64.409157,1029.008301,-36.760082,-175.677567,900.276306,323.639008,-178.521103,827.117676,316.052795,-180.390900,764.370667,315.292175,-46.198364,1172.385864,191.912582
6534,54.450000,43.834213,5.686201,6.462427,53.658775,1056.637939,-5.518719,2.935847,2.598805,2.830086,-0.916234,-178.222733,830.491394,318.289124,2.617044,33.078358,1084.228760,28.374350,63.334198,1057.404419,-8.360087,64.671669,1028.422729,-36.581886,-175.688889,900.276489,323.638550,-178.527451,827.117798,316.044464,-180.391907,764.381287,315.292969,-46.134640,1172.289307,191.744141
6535,54.458333,43.662182,5.618056,6.501431,53.870720,1056.054077,-5.416728,2.935847,2.603050,3.145689,-0.903531,-178.228546,830.494995,318.279236,2.617044,33.268009,1083.739746,28.379181,63.510513,1056.813110,-8.266707,64.930893,1027.746826,-36.373604,-175.697952,900.284180,323.620300,-178.536987,827.117920,316.037262,-180.390778,764.384094,315.288727,-46.065083,1172.190430,191.580887
6536,54.466667,43.486267,5.540159,6.556035,54.082455,1055.468872,-5.317281,2.935847,2.589195,2.740720,-0.910067,-178.239075,830.505554,318.273285,2.617044,33.435013,1083.253052,28.378895,63.714005,1056.235474,-8.180655,65.195557,1027.058716,-36.181488,-175.718277,900.289978,323.616394,-178.538345,827.130432,316.024414,-180.400696,764.398132,315.287720,-46.016136,1172.078979,191.426559
6537,54.475000,43.378353,5.422995,6.590049,54.292843,1054.873779,-5.215738,2.935847,2.598415,3.077033,-0.899423,-178.240738,830.506287,318.259186,2.617044,33.581017,1082.751709,28.397232,63.997948,1055.600952,-8.043097,65.400032,1026.408081,-36.015411,-175.719284,900.282959,323.593872,-178.546219,827.140869,316.019379,-180.396500,764.397644,315.273346,-45.940620,1171.956787,191.244553
6538,54.483333,43.170692,5.419898,6.680053,54.534378,1054.292969,-5.099408,2.935847,2.590649,2.876325,-0.898828,-178.244888,830.512939,318.249146,2.617044,33.754143,1082.255249,28.413290,64.232666,1055.049438,-7.957350,65.722313,1025.721558,-35.768734,-175.730850,900.286316,323.583374,-178.550537,827.142212,316.003845,-180.392899,764.413757,315.269409,-45.859692,1171.828125,191.062042
6539,54.491667,43.013695,5.419712,6.727428,54.752884,1053.719238,-4.987269,2.935847,2.587487,2.909077,-0.894242,-178.246826,830.520935,318.241486,2.617044,33.940681,1081.755737,28.429419,64.440498,1054.442993,-7.838672,65.966965,1025.101929,-35.571781,-175.736282,900.298950,323.571381,-178.553635,827.151428,315.998718,-180.390244,764.415283,315.263428,-45.755249,1171.694702,190.874146
6540,54.500000,42.872997,5.318201,6.738354,54.968906,1053.122070,-4.870836,2.935847,2.596114,3.291673,-0.876085,-178.255341,830.521606,318.227539,2.617044,34.157013,1081.273193,28.470226,64.634285,1053.798218,-7.721788,66.223213,1024.435547,-35.367237,-175.752548,900.300598,323.553864,-178.566452,827.152283,315.982056,-180.386963,764.414063,315.255524,-45.656395,1171.574463,190.714844
6541,54.508333,42.708057,5.255071,6.759792,55.172615,1052.550659,-4.748038,2.935847,2.582448,2.908933,-0.888731,-178.261551,830.529846,318.215332,2.617044,34.328186,1080.808228,28.515059,64.838806,1053.252808,-7.608204,66.446144,1023.746826,-35.168304,-175.758926,900.300232,323.538727,-178.567383,827.162476,315.968140,-180.398254,764.430725,315.248627,-45.546993,1171.464600,190.550751
6542,54.516667,42.572590,5.278878,6.843429,55.396458,1051.992310,-4.629097,2.935847,2.577463,2.911086,-0.878280,-178.267593,830.531311,318.205902,2.617044,34.487305,1080.282104,28.544470,65.090622,1052.722412,-7.474896,66.709702,1023.124329,-34.984974,-175.776993,900.306458,323.524170,-178.573074,827.162964,315.960785,-180.392288,764.427795,315.241852,-45.445415,1171.353638,190.396484
6543,54.525000,42.388111,5.296936,6.919496,55.625618,1051.424194,-4.500457,2.935847,2.588303,3.354296,-0.864406,-178.276581,830.538208,318.202759,2.617044,34.663654,1079.786133,28.569698,65.339066,1052.127441,-7.321275,66.992424,1022.492737,-34.736404,-175.786041,900.306091,323.514648,-178.588089,827.175354,315.956329,-180.395248,764.437317,315.246918,-45.324814,1171.234009,190.231583
6544,54.533333,42.239326,5.257652,6.938206,55.838676,1050.865601,-4.361256,2.935847,2.589676,3.328528,-0.852914,-178.287781,830.540466,318.195862,2.617044,34.868565,1079.334839,28.621742,65.511040,1051.528076,-7.196127,67.227806,1021.879822,-34.520611,-175.810837,900.306885,323.508575,-178.601837,827.177185,315.953461,-180.389938,764.441467,315.234985,-45.237709,1171.122437,190.088165
6545,54.541667,42.171478,4.978558,6.954498,56.037430,1050.329590,-4.239253,2.935847,2.568625,2.830122,-0.862826,-178.306732,830.545898,318.187775,2.617044,35.025921,1078.906860,28.664589,65.729370,1050.960205,-7.053047,67.453636,1021.265747,-34.347980,-175.837128,900.309387,323.495300,-178.613602,827.182861,315.943024,-180.408691,764.450073,315.234497,-45.141159,1171.015747,189.943054
6546,54.550000,42.055325,4.820608,6.969721,56.243664,1049.784424,-4.108019,2.935847,2.577827,3.173865,-0.844592,-178.318939,830.545715,318.184113,2.617044,35.210709,1078.449585,28.703602,65.937996,1050.425537,-6.914284,67.695366,1020.624146,-34.116467,-175.860199,900.311707,323.489655,-178.625702,827.184631,315.941315,-180.410080,764.445190,315.230743,-45.072308,1170.915283,189.848938
6547,54.558333,41.946838,4.790238,7.023088,56.444881,1049.271851,-3.986154,2.935847,2.565511,2.919240,-0.845175,-178.333267,830.545471,318.176025,2.617044,35.360767,1077.973267,28.739283,66.159744,1049.930420,-6.799138,67.913971,1020.069214,-33.921059,-175.883499,900.307617,323.475983,-178.637329,827.187744,315.934204,-180.418320,764.445923,315.227661,-44.555397,1170.776978,189.324356
6548,54.566667,41.770485,4.835393,7.108841,56.644447,1048.766113,-3.853754,2.935847,2.567737,3.054406,-0.836980,-178.353149,830.557007,318.176147,2.617044,35.493088,1077.529907,28.786903,66.372528,1049.426147,-6.665459,68.167336,1019.492004,-33.689018,-175.906693,900.317932,323.472961,-178.661728,827.202087,315.935181,-180.430145,764.455872,315.229889,-44.453552,1170.668945,189.190933
6549,54.575000,41.571686,4.889814,7.152133,56.849899,1048.246216,-3.708667,2.935847,2.573532,3.292750,-0.818037,-178.368866,830.566589,318.171814,2.617044,35.679440,1077.113892,28.851995,66.569664,1048.858398,-6.509459,68.417694,1018.903381,-33.457706,-175.935532,900.334229,323.469238,-178.681015,827.213867,315.931610,-180.429611,764.455017,315.223755,-44.355373,1170.569092,189.059311
6550,54.583333,41.438148,4.849603,7.171641,57.028851,1047.751953,-3.563089,2.935847,2.558448,3.026825,-0.825979,-178.381760,830.571045,318.169434,2.617044,35.849472,1076.711060,28.912903,66.712212,1048.351318,-6.363535,68.613220,1018.347168,-33.262688,-175.947632,900.331238,323.454163,-178.694427,827.217896,315.933624,-180.442459,764.469055,315.230286,-44.239567,1170.464966,188.925278
6551,54.591667,41.346569,4.752906,7.150855,57.223518,1047.248657,-3.431268,2.935847,2.564647,3.169491,-0.803951,-178.395920,830.580933,318.161957,2.617044,36.042126,1076.278442,28.987476,66.929573,1047.836670,-6.239096,68.794556,1017.776489,-33.061367,-175.983582,900.345276,323.449799,-178.707306,827.229248,315.929504,-180.436020,764.472534,315.216217,-44.133392,1170.367676,188.801605
